scope,image_id,method,frequency_filter,pyramid_levels,nms,noise_sigma,repeatability,localization_error_px,repeated_points,reference_keypoints,scene_keypoints
noise_curve,IMG_0263,Sobel,gaussian_highpass,3,True,10.0,0.8666666666666667,2.1820791959762573,52,60,190
noise_curve,IMG_0263,Sobel,gaussian_highpass,3,True,20.0,0.8333333333333334,2.453634262084961,50,60,219
noise_curve,IMG_0263,LoG,gaussian_highpass,3,True,0.0,0.6875,2.4671411514282227,77,112,216
noise_curve,IMG_0263,LoG,gaussian_highpass,3,True,5.0,0.6696428571428571,2.548508882522583,75,112,216
noise_curve,IMG_0263,LoG,gaussian_highpass,3,True,10.0,0.7142857142857143,2.6234405040740967,80,112,215
noise_curve,IMG_0263,LoG,gaussian_highpass,3,True,20.0,0.7232142857142857,2.7040305137634277,81,112,216
noise_curve,IMG_0263,Harris,gaussian_highpass,3,True,0.0,0.6551724137931034,2.4686522483825684,76,116,218
noise_curve,IMG_0263,Harris,gaussian_highpass,3,True,5.0,0.6379310344827587,2.585980772972107,74,116,218
noise_curve,IMG_0263,Harris,gaussian_highpass,3,True,10.0,0.6637931034482759,2.794332981109619,77,116,218
noise_curve,IMG_0263,Harris,gaussian_highpass,3,True,20.0,0.6293103448275862,2.5683388710021973,73,116,218
noise_curve,IMG_0263,Shi-Tomasi,gaussian_highpass,3,True,0.0,0.6947368421052632,2.5925058126449585,66,95,217
noise_curve,IMG_0263,Shi-Tomasi,gaussian_highpass,3,True,5.0,0.7052631578947368,2.567568063735962,67,95,217
noise_curve,IMG_0263,Shi-Tomasi,gaussian_highpass,3,True,10.0,0.7052631578947368,2.567568063735962,67,95,217
noise_curve,IMG_0263,Shi-Tomasi,gaussian_highpass,3,True,20.0,0.6,2.310631036758423,57,95,216
noise_curve,IMG_0263,SIFT,gaussian_highpass,3,True,0.0,0.45454545454545453,1.951173484325409,10,22,75
noise_curve,IMG_0263,SIFT,gaussian_highpass,3,True,5.0,0.5,2.067312002182007,11,22,76
noise_curve,IMG_0263,SIFT,gaussian_highpass,3,True,10.0,0.45454545454545453,2.8762842416763306,10,22,79
noise_curve,IMG_0263,SIFT,gaussian_highpass,3,True,20.0,0.45454545454545453,3.0328752994537354,10,22,92
noise_curve,IMG_0264,Sobel,none,3,True,0.0,0.9607843137254902,2.3320119380950928,49,51,115
noise_curve,IMG_0264,Sobel,none,3,True,5.0,0.9411764705882353,2.2864209413528442,48,51,115
noise_curve,IMG_0264,Sobel,none,3,True,10.0,0.9215686274509803,2.2408299446105957,47,51,119
noise_curve,IMG_0264,Sobel,none,3,True,20.0,0.9411764705882353,2.3221349716186523,48,51,140
noise_curve,IMG_0264,LoG,none,3,True,0.0,0.8157894736842105,2.2801835536956787,62,76,183
noise_curve,IMG_0264,LoG,none,3,True,5.0,0.8157894736842105,2.2801835536956787,62,76,182
noise_curve,IMG_0264,LoG,none,3,True,10.0,0.868421052631579,2.213011622428894,66,76,186
noise_curve,IMG_0264,LoG,none,3,True,20.0,0.868421052631579,2.2727584838867188,66,76,210
noise_curve,IMG_0264,Harris,none,3,True,0.0,0.7204301075268817,2.379260778427124,67,93,218
noise_curve,IMG_0264,Harris,none,3,True,5.0,0.7204301075268817,2.521596670150757,67,93,218
noise_curve,IMG_0264,Harris,none,3,True,10.0,0.7311827956989247,2.313085675239563,68,93,218
noise_curve,IMG_0264,Harris,none,3,True,20.0,0.6989247311827957,2.4212982654571533,65,93,219
noise_curve,IMG_0264,Shi-Tomasi,none,3,True,0.0,0.7078651685393258,2.428030490875244,63,89,218
noise_curve,IMG_0264,Shi-Tomasi,none,3,True,5.0,0.7528089887640449,2.035172700881958,67,89,218
noise_curve,IMG_0264,Shi-Tomasi,none,3,True,10.0,0.7528089887640449,2.339885950088501,67,89,218
noise_curve,IMG_0264,Shi-Tomasi,none,3,True,20.0,0.7415730337078652,2.5167124271392822,66,89,217
noise_curve,IMG_0264,SIFT,none,3,True,0.0,0.8695652173913043,1.775572657585144,20,23,89
noise_curve,IMG_0264,SIFT,none,3,True,5.0,0.9130434782608695,2.114015817642212,21,23,94
noise_curve,IMG_0264,SIFT,none,3,True,10.0,0.9130434782608695,2.2666213512420654,21,23,99
noise_curve,IMG_0264,SIFT,none,3,True,20.0,0.8695652173913043,2.4815967082977295,20,23,98
noise_curve,IMG_0264,Sobel,ideal_lowpass,3,True,0.0,0.6551724137931034,2.656148672103882,19,29,64
noise_curve,IMG_0264,Sobel,ideal_lowpass,3,True,5.0,0.6551724137931034,2.7861976623535156,19,29,63
noise_curve,IMG_0264,Sobel,ideal_lowpass,3,True,10.0,0.6206896551724138,2.9267481565475464,18,29,61
noise_curve,IMG_0264,Sobel,ideal_lowpass,3,True,20.0,0.5862068965517241,2.8717923164367676,17,29,65
noise_curve,IMG_0264,LoG,ideal_lowpass,3,True,0.0,0.4666666666666667,2.6325690746307373,21,45,105
noise_curve,IMG_0264,LoG,ideal_lowpass,3,True,5.0,0.4444444444444444,2.6254405975341797,20,45,101
noise_curve,IMG_0264,LoG,ideal_lowpass,3,True,10.0,0.4666666666666667,2.618312120437622,21,45,101
noise_curve,IMG_0264,LoG,ideal_lowpass,3,True,20.0,0.4888888888888889,2.5621544122695923,22,45,105
noise_curve,IMG_0264,Harris,ideal_lowpass,3,True,0.0,0.4752475247524752,2.2087498903274536,48,101,192
noise_curve,IMG_0264,Harris,ideal_lowpass,3,True,5.0,0.48514851485148514,2.3661184310913086,49,101,197
noise_curve,IMG_0264,Harris,ideal_lowpass,3,True,10.0,0.48514851485148514,2.1605162620544434,49,101,190
noise_curve,IMG_0264,Harris,ideal_lowpass,3,True,20.0,0.5643564356435643,2.3661184310913086,57,101,194
noise_curve,IMG_0264,Shi-Tomasi,ideal_lowpass,3,True,0.0,0.5454545454545454,2.1930347681045532,42,77,162
noise_curve,IMG_0264,Shi-Tomasi,ideal_lowpass,3,True,5.0,0.5454545454545454,2.204464316368103,42,77,163
noise_curve,IMG_0264,Shi-Tomasi,ideal_lowpass,3,True,10.0,0.5324675324675324,2.346951723098755,41,77,160
noise_curve,IMG_0264,Shi-Tomasi,ideal_lowpass,3,True,20.0,0.5454545454545454,2.3547405004501343,42,77,168
noise_curve,IMG_0264,SIFT,ideal_lowpass,3,True,0.0,0.7894736842105263,2.3873772621154785,15,19,100
noise_curve,IMG_0264,SIFT,ideal_lowpass,3,True,5.0,0.7894736842105263,2.397789478302002,15,19,103
noise_curve,IMG_0264,SIFT,ideal_lowpass,3,True,10.0,0.6842105263157895,2.4047985076904297,13,19,101
noise_curve,IMG_0264,SIFT,ideal_lowpass,3,True,20.0,0.7368421052631579,2.5436081886291504,14,19,102
noise_curve,IMG_0264,Sobel,gaussian_lowpass,3,True,0.0,0.8333333333333334,2.522521734237671,30,36,65
noise_curve,IMG_0264,Sobel,gaussian_lowpass,3,True,5.0,0.8333333333333334,2.4570928812026978,30,36,67
noise_curve,IMG_0264,Sobel,gaussian_lowpass,3,True,10.0,0.75,2.205345630645752,27,36,64
noise_curve,IMG_0264,Sobel,gaussian_lowpass,3,True,20.0,0.75,2.3128437995910645,27,36,65
noise_curve,IMG_0264,LoG,gaussian_lowpass,3,True,0.0,0.8695652173913043,2.280155062675476,40,46,106
noise_curve,IMG_0264,LoG,gaussian_lowpass,3,True,5.0,0.8695652173913043,2.319589138031006,40,46,112
noise_curve,IMG_0264,LoG,gaussian_lowpass,3,True,10.0,0.8695652173913043,2.21980082988739,40,46,113
noise_curve,IMG_0264,LoG,gaussian_lowpass,3,True,20.0,0.717391304347826,2.294163227081299,33,46,107
noise_curve,IMG_0264,Harris,gaussian_lowpass,3,True,0.0,0.8309859154929577,2.3399851322174072,59,71,164
noise_curve,IMG_0264,Harris,gaussian_lowpass,3,True,5.0,0.8450704225352113,2.389245867729187,60,71,164
noise_curve,IMG_0264,Harris,gaussian_lowpass,3,True,10.0,0.8169014084507042,2.2132930755615234,58,71,160
noise_curve,IMG_0264,Harris,gaussian_lowpass,3,True,20.0,0.8450704225352113,2.2692272663116455,60,71,171
noise_curve,IMG_0264,Shi-Tomasi,gaussian_lowpass,3,True,0.0,0.7692307692307693,1.9764216542243958,50,65,146
noise_curve,IMG_0264,Shi-Tomasi,gaussian_lowpass,3,True,5.0,0.8,2.022090196609497,52,65,145
noise_curve,IMG_0264,Shi-Tomasi,gaussian_lowpass,3,True,10.0,0.7846153846153846,1.97690749168396,51,65,148
noise_curve,IMG_0264,Shi-Tomasi,gaussian_lowpass,3,True,20.0,0.8153846153846154,2.0203585624694824,53,65,148
noise_curve,IMG_0264,SIFT,gaussian_lowpass,3,True,0.0,0.6666666666666666,2.127567172050476,16,24,87
noise_curve,IMG_0264,SIFT,gaussian_lowpass,3,True,5.0,0.625,2.1178085803985596,15,24,89
noise_curve,IMG_0264,SIFT,gaussian_lowpass,3,True,10.0,0.625,2.0551669597625732,15,24,92
noise_curve,IMG_0264,SIFT,gaussian_lowpass,3,True,20.0,0.5833333333333334,2.0297840237617493,14,24,89
noise_curve,IMG_0264,Sobel,ideal_highpass,3,True,0.0,0.8970588235294118,2.328336238861084,61,68,168
noise_curve,IMG_0264,Sobel,ideal_highpass,3,True,5.0,0.9117647058823529,2.3171015977859497,62,68,169
noise_curve,IMG_0264,Sobel,ideal_highpass,3,True,10.0,0.8823529411764706,2.3243197202682495,60,68,166
noise_curve,IMG_0264,Sobel,ideal_highpass,3,True,20.0,0.8529411764705882,2.391349196434021,58,68,174
noise_curve,IMG_0264,LoG,ideal_highpass,3,True,0.0,0.7079646017699115,2.323581337928772,80,113,218
noise_curve,IMG_0264,LoG,ideal_highpass,3,True,5.0,0.6902654867256637,2.396029233932495,78,113,218
noise_curve,IMG_0264,LoG,ideal_highpass,3,True,10.0,0.672566371681416,2.3877320289611816,76,113,218
noise_curve,IMG_0264,LoG,ideal_highpass,3,True,20.0,0.7079646017699115,2.373919367790222,80,113,217
noise_curve,IMG_0264,Harris,ideal_highpass,3,True,0.0,0.7363636363636363,2.533623695373535,81,110,219
noise_curve,IMG_0264,Harris,ideal_highpass,3,True,5.0,0.7090909090909091,2.3848146200180054,78,110,219
noise_curve,IMG_0264,Harris,ideal_highpass,3,True,10.0,0.7,2.319249391555786,77,110,219
noise_curve,IMG_0264,Harris,ideal_highpass,3,True,20.0,0.7363636363636363,2.4212982654571533,81,110,219
noise_curve,IMG_0264,Shi-Tomasi,ideal_highpass,3,True,0.0,0.7528089887640449,2.3061068058013916,67,89,219
noise_curve,IMG_0264,Shi-Tomasi,ideal_highpass,3,True,5.0,0.7191011235955056,2.451622247695923,64,89,218
noise_curve,IMG_0264,Shi-Tomasi,ideal_highpass,3,True,10.0,0.7078651685393258,2.317798614501953,63,89,217
noise_curve,IMG_0264,Shi-Tomasi,ideal_highpass,3,True,20.0,0.7078651685393258,2.3664183616638184,63,89,216
noise_curve,IMG_0264,SIFT,ideal_highpass,3,True,0.0,0.5925925925925926,2.113180637359619,16,27,79
noise_curve,IMG_0264,SIFT,ideal_highpass,3,True,5.0,0.48148148148148145,1.4426292181015015,13,27,79
noise_curve,IMG_0264,SIFT,ideal_highpass,3,True,10.0,0.5555555555555556,1.877959966659546,15,27,78
noise_curve,IMG_0264,SIFT,ideal_highpass,3,True,20.0,0.6666666666666666,2.0348236560821533,18,27,88
noise_curve,IMG_0264,Sobel,gaussian_highpass,3,True,0.0,0.85,1.982209324836731,51,60,142
noise_curve,IMG_0264,Sobel,gaussian_highpass,3,True,5.0,0.85,1.672255516052246,51,60,146
noise_curve,IMG_0264,Sobel,gaussian_highpass,3,True,10.0,0.8333333333333334,1.7868488430976868,50,60,153
noise_curve,IMG_0264,Sobel,gaussian_highpass,3,True,20.0,0.8833333333333333,1.896267294883728,53,60,170
noise_curve,IMG_0264,LoG,gaussian_highpass,3,True,0.0,0.7589285714285714,2.67018723487854,85,112,217
noise_curve,IMG_0264,LoG,gaussian_highpass,3,True,5.0,0.7678571428571429,2.4689959287643433,86,112,218
noise_curve,IMG_0264,LoG,gaussian_highpass,3,True,10.0,0.75,2.373919367790222,84,112,217
noise_curve,IMG_0264,LoG,gaussian_highpass,3,True,20.0,0.7142857142857143,2.404581308364868,80,112,217
noise_curve,IMG_0264,Harris,gaussian_highpass,3,True,0.0,0.6810344827586207,2.7017102241516113,79,116,219
noise_curve,IMG_0264,Harris,gaussian_highpass,3,True,5.0,0.6637931034482759,2.6315951347351074,77,116,219
noise_curve,IMG_0264,Harris,gaussian_highpass,3,True,10.0,0.6637931034482759,2.6903157234191895,77,116,219
noise_curve,IMG_0264,Harris,gaussian_highpass,3,True,20.0,0.646551724137931,2.4620156288146973,75,116,218
noise_curve,IMG_0264,Shi-Tomasi,gaussian_highpass,3,True,0.0,0.7157894736842105,2.2104207277297974,68,95,218
noise_curve,IMG_0264,Shi-Tomasi,gaussian_highpass,3,True,5.0,0.7052631578947368,2.2101731300354004,67,95,218
noise_curve,IMG_0264,Shi-Tomasi,gaussian_highpass,3,True,10.0,0.6736842105263158,2.3440070152282715,64,95,216
noise_curve,IMG_0264,Shi-Tomasi,gaussian_highpass,3,True,20.0,0.6842105263157895,2.339885950088501,65,95,216
noise_curve,IMG_0264,SIFT,gaussian_highpass,3,True,0.0,0.5454545454545454,1.7835577130317688,12,22,66
noise_curve,IMG_0264,SIFT,gaussian_highpass,3,True,5.0,0.45454545454545453,1.6574435234069824,10,22,65
noise_curve,IMG_0264,SIFT,gaussian_highpass,3,True,10.0,0.5,1.8492441177368164,11,22,71
noise_curve,IMG_0264,SIFT,gaussian_highpass,3,True,20.0,0.45454545454545453,1.7326340079307556,10,22,83
noise_curve,IMG_0265,Sobel,none,3,True,0.0,0.6739130434782609,2.362839698791504,31,46,72
noise_curve,IMG_0265,Sobel,none,3,True,5.0,0.6304347826086957,2.503420352935791,29,46,76
noise_curve,IMG_0265,Sobel,none,3,True,10.0,0.6739130434782609,2.390748977661133,31,46,85
noise_curve,IMG_0265,Sobel,none,3,True,20.0,0.717391304347826,2.351494073867798,33,46,119
noise_curve,IMG_0265,LoG,none,3,True,0.0,0.8035714285714286,1.9612022638320923,45,56,104
noise_curve,IMG_0265,LoG,none,3,True,5.0,0.8571428571428571,1.8128669261932373,48,56,111
noise_curve,IMG_0265,LoG,none,3,True,10.0,0.8392857142857143,1.8369855880737305,47,56,120
noise_curve,IMG_0265,LoG,none,3,True,20.0,0.8214285714285714,2.223466157913208,46,56,158
noise_curve,IMG_0265,Harris,none,3,True,0.0,0.7638888888888888,2.256509304046631,55,72,157
noise_curve,IMG_0265,Harris,none,3,True,5.0,0.8055555555555556,2.209680676460266,58,72,182
noise_curve,IMG_0265,Harris,none,3,True,10.0,0.875,2.262948989868164,63,72,218
noise_curve,IMG_0265,Harris,none,3,True,20.0,0.7361111111111112,2.262948989868164,53,72,218
noise_curve,IMG_0265,Shi-Tomasi,none,3,True,0.0,0.8115942028985508,2.0827678442001343,56,69,135
noise_curve,IMG_0265,Shi-Tomasi,none,3,True,5.0,0.7971014492753623,2.2774314880371094,55,69,141
noise_curve,IMG_0265,Shi-Tomasi,none,3,True,10.0,0.8260869565217391,2.2774314880371094,57,69,171
noise_curve,IMG_0265,Shi-Tomasi,none,3,True,20.0,0.7391304347826086,2.4938852787017822,51,69,220
noise_curve,IMG_0265,SIFT,none,3,True,0.0,0.4,1.6757632791996002,8,20,23
noise_curve,IMG_0265,SIFT,none,3,True,5.0,0.35,2.3219404220581055,7,20,25
noise_curve,IMG_0265,SIFT,none,3,True,10.0,0.4,1.4486941397190094,8,20,28
noise_curve,IMG_0265,SIFT,none,3,True,20.0,0.4,1.7426250576972961,8,20,32
noise_curve,IMG_0265,Sobel,ideal_lowpass,3,True,0.0,0.6818181818181818,2.5028491020202637,15,22,38
noise_curve,IMG_0265,Sobel,ideal_lowpass,3,True,5.0,0.7272727272727273,2.6793596744537354,16,22,39
noise_curve,IMG_0265,Sobel,ideal_lowpass,3,True,10.0,0.6363636363636364,2.47927188873291,14,22,35
noise_curve,IMG_0265,Sobel,ideal_lowpass,3,True,20.0,0.6363636363636364,2.27900230884552,14,22,36
noise_curve,IMG_0265,LoG,ideal_lowpass,3,True,0.0,0.5277777777777778,2.4940459728240967,19,36,91
noise_curve,IMG_0265,LoG,ideal_lowpass,3,True,5.0,0.5,2.6204558610916138,18,36,94
noise_curve,IMG_0265,LoG,ideal_lowpass,3,True,10.0,0.5,2.4284716844558716,18,36,93
noise_curve,IMG_0265,LoG,ideal_lowpass,3,True,20.0,0.5555555555555556,2.838711738586426,20,36,94
noise_curve,IMG_0265,Harris,ideal_lowpass,3,True,0.0,0.5061728395061729,2.5484557151794434,41,81,144
noise_curve,IMG_0265,Harris,ideal_lowpass,3,True,5.0,0.5185185185185185,2.5718902349472046,42,81,139
noise_curve,IMG_0265,Harris,ideal_lowpass,3,True,10.0,0.5432098765432098,2.6530743837356567,44,81,150
noise_curve,IMG_0265,Harris,ideal_lowpass,3,True,20.0,0.48148148148148145,2.515378713607788,39,81,152
noise_curve,IMG_0265,Shi-Tomasi,ideal_lowpass,3,True,0.0,0.46153846153846156,2.254633665084839,30,65,131
noise_curve,IMG_0265,Shi-Tomasi,ideal_lowpass,3,True,5.0,0.46153846153846156,2.254633665084839,30,65,131
noise_curve,IMG_0265,Shi-Tomasi,ideal_lowpass,3,True,10.0,0.4461538461538462,2.331163167953491,29,65,136
noise_curve,IMG_0265,Shi-Tomasi,ideal_lowpass,3,True,20.0,0.46153846153846156,2.2643061876296997,30,65,144
noise_curve,IMG_0265,SIFT,ideal_lowpass,3,True,0.0,0.625,2.438551425933838,10,16,53
noise_curve,IMG_0265,SIFT,ideal_lowpass,3,True,5.0,0.5625,2.3279762268066406,9,16,52
noise_curve,IMG_0265,SIFT,ideal_lowpass,3,True,10.0,0.625,2.46897554397583,10,16,54
noise_curve,IMG_0265,SIFT,ideal_lowpass,3,True,20.0,0.625,2.3461846113204956,10,16,55
noise_curve,IMG_0265,Sobel,gaussian_lowpass,3,True,0.0,0.6296296296296297,1.8979381322860718,17,27,32
noise_curve,IMG_0265,Sobel,gaussian_lowpass,3,True,5.0,0.5555555555555556,2.592271327972412,15,27,32
noise_curve,IMG_0265,Sobel,gaussian_lowpass,3,True,10.0,0.5925925925925926,2.604379653930664,16,27,31
noise_curve,IMG_0265,Sobel,gaussian_lowpass,3,True,20.0,0.5555555555555556,1.8979381322860718,15,27,41
noise_curve,IMG_0265,LoG,gaussian_lowpass,3,True,0.0,0.8857142857142857,2.311326265335083,31,35,83
noise_curve,IMG_0265,LoG,gaussian_lowpass,3,True,5.0,0.8857142857142857,2.0005486011505127,31,35,84
noise_curve,IMG_0265,LoG,gaussian_lowpass,3,True,10.0,0.8857142857142857,2.1781041622161865,31,35,91
noise_curve,IMG_0265,LoG,gaussian_lowpass,3,True,20.0,0.7714285714285715,2.19260573387146,27,35,96
noise_curve,IMG_0265,Harris,gaussian_lowpass,3,True,0.0,0.8245614035087719,1.758327603340149,47,57,130
noise_curve,IMG_0265,Harris,gaussian_lowpass,3,True,5.0,0.8421052631578947,1.9359477758407593,48,57,132
noise_curve,IMG_0265,Harris,gaussian_lowpass,3,True,10.0,0.8245614035087719,1.9456511735916138,47,57,136
noise_curve,IMG_0265,Harris,gaussian_lowpass,3,True,20.0,0.7894736842105263,2.0690371990203857,45,57,145
noise_curve,IMG_0265,Shi-Tomasi,gaussian_lowpass,3,True,0.0,0.7037037037037037,2.125768780708313,38,54,109
noise_curve,IMG_0265,Shi-Tomasi,gaussian_lowpass,3,True,5.0,0.7407407407407407,1.9688714146614075,40,54,121
noise_curve,IMG_0265,Shi-Tomasi,gaussian_lowpass,3,True,10.0,0.7592592592592593,2.1824207305908203,41,54,124
noise_curve,IMG_0265,Shi-Tomasi,gaussian_lowpass,3,True,20.0,0.8333333333333334,2.287884473800659,45,54,135
noise_curve,IMG_0265,SIFT,gaussian_lowpass,3,True,0.0,0.4444444444444444,1.2800808548927307,8,18,42
noise_curve,IMG_0265,SIFT,gaussian_lowpass,3,True,5.0,0.4444444444444444,1.2283087968826294,8,18,43
noise_curve,IMG_0265,SIFT,gaussian_lowpass,3,True,10.0,0.4444444444444444,1.1941529512405396,8,18,44
noise_curve,IMG_0265,SIFT,gaussian_lowpass,3,True,20.0,0.5,0.9789858460426331,9,18,44
noise_curve,IMG_0265,Sobel,ideal_highpass,3,True,0.0,0.7547169811320755,2.2247174978256226,40,53,119
noise_curve,IMG_0265,Sobel,ideal_highpass,3,True,5.0,0.7547169811320755,2.149598479270935,40,53,121
noise_curve,IMG_0265,Sobel,ideal_highpass,3,True,10.0,0.7547169811320755,2.2507882118225098,40,53,128
noise_curve,IMG_0265,Sobel,ideal_highpass,3,True,20.0,0.7735849056603774,2.336947202682495,41,53,152
noise_curve,IMG_0265,LoG,ideal_highpass,3,True,0.0,0.6888888888888889,2.2610658407211304,62,90,150
noise_curve,IMG_0265,LoG,ideal_highpass,3,True,5.0,0.7111111111111111,2.3479576110839844,64,90,163
noise_curve,IMG_0265,LoG,ideal_highpass,3,True,10.0,0.7111111111111111,2.2610658407211304,64,90,175
noise_curve,IMG_0265,LoG,ideal_highpass,3,True,20.0,0.7444444444444445,2.401608467102051,67,90,220
noise_curve,IMG_0265,Harris,ideal_highpass,3,True,0.0,0.8222222222222222,2.3839077949523926,74,90,186
noise_curve,IMG_0265,Harris,ideal_highpass,3,True,5.0,0.8111111111111111,2.475909471511841,73,90,195
noise_curve,IMG_0265,Harris,ideal_highpass,3,True,10.0,0.7666666666666667,2.475909471511841,69,90,216
noise_curve,IMG_0265,Harris,ideal_highpass,3,True,20.0,0.6666666666666666,2.4310142993927,60,90,219
noise_curve,IMG_0265,Shi-Tomasi,ideal_highpass,3,True,0.0,0.75,2.3254554271698,51,68,123
noise_curve,IMG_0265,Shi-Tomasi,ideal_highpass,3,True,5.0,0.75,2.281386137008667,51,68,148
noise_curve,IMG_0265,Shi-Tomasi,ideal_highpass,3,True,10.0,0.8529411764705882,2.949759602546692,58,68,200
noise_curve,IMG_0265,Shi-Tomasi,ideal_highpass,3,True,20.0,0.6617647058823529,2.6661224365234375,45,68,218
noise_curve,IMG_0265,SIFT,ideal_highpass,3,True,0.0,0.2916666666666667,2.4527132511138916,7,24,28
noise_curve,IMG_0265,SIFT,ideal_highpass,3,True,5.0,0.25,2.4933499097824097,6,24,29
noise_curve,IMG_0265,SIFT,ideal_highpass,3,True,10.0,0.125,2.4441287517547607,3,24,25
noise_curve,IMG_0265,SIFT,ideal_highpass,3,True,20.0,0.25,3.6857011318206787,6,24,35
noise_curve,IMG_0265,Sobel,gaussian_highpass,3,True,0.0,0.7358490566037735,2.1537747383117676,39,53,118
noise_curve,IMG_0265,Sobel,gaussian_highpass,3,True,5.0,0.7169811320754716,2.5299960374832153,38,53,115
noise_curve,IMG_0265,Sobel,gaussian_highpass,3,True,10.0,0.660377358490566,2.149371385574341,35,53,118
noise_curve,IMG_0265,Sobel,gaussian_highpass,3,True,20.0,0.660377358490566,2.1640689373016357,35,53,149
noise_curve,IMG_0265,LoG,gaussian_highpass,3,True,0.0,0.7666666666666667,2.4503188133239746,69,90,160
noise_curve,IMG_0265,LoG,gaussian_highpass,3,True,5.0,0.7111111111111111,2.305216908454895,64,90,156
noise_curve,IMG_0265,LoG,gaussian_highpass,3,True,10.0,0.7222222222222222,2.3393452167510986,65,90,172
noise_curve,IMG_0265,LoG,gaussian_highpass,3,True,20.0,0.7333333333333333,2.334116578102112,66,90,220
noise_curve,IMG_0265,Harris,gaussian_highpass,3,True,0.0,0.7717391304347826,2.439584970474243,71,92,195
noise_curve,IMG_0265,Harris,gaussian_highpass,3,True,5.0,0.7717391304347826,2.2085492610931396,71,92,204
noise_curve,IMG_0265,Harris,gaussian_highpass,3,True,10.0,0.7717391304347826,2.712092399597168,71,92,216
noise_curve,IMG_0265,Harris,gaussian_highpass,3,True,20.0,0.6086956521739131,2.8937782049179077,56,92,219
noise_curve,IMG_0265,Shi-Tomasi,gaussian_highpass,3,True,0.0,0.6621621621621622,2.4239611625671387,49,74,123
noise_curve,IMG_0265,Shi-Tomasi,gaussian_highpass,3,True,5.0,0.7567567567567568,2.5136077404022217,56,74,153
noise_curve,IMG_0265,Shi-Tomasi,gaussian_highpass,3,True,10.0,0.7567567567567568,2.7586238384246826,56,74,199
noise_curve,IMG_0265,Shi-Tomasi,gaussian_highpass,3,True,20.0,0.6081081081081081,2.955179452896118,45,74,220
noise_curve,IMG_0265,SIFT,gaussian_highpass,3,True,0.0,0.29411764705882354,3.2297778129577637,5,17,34
noise_curve,IMG_0265,SIFT,gaussian_highpass,3,True,5.0,0.23529411764705882,3.682917594909668,4,17,25
noise_curve,IMG_0265,SIFT,gaussian_highpass,3,True,10.0,0.17647058823529413,3.1466963291168213,3,17,25
noise_curve,IMG_0265,SIFT,gaussian_highpass,3,True,20.0,0.058823529411764705,3.0598461627960205,1,17,29
noise_curve,IMG_0266,Sobel,none,3,True,0.0,0.6274509803921569,2.1114561557769775,32,51,76
noise_curve,IMG_0266,Sobel,none,3,True,5.0,0.6862745098039216,1.9193280935287476,35,51,79
noise_curve,IMG_0266,Sobel,none,3,True,10.0,0.7254901960784313,1.552785038948059,37,51,83
noise_curve,IMG_0266,Sobel,none,3,True,20.0,0.6862745098039216,1.9193280935287476,35,51,94
noise_curve,IMG_0266,LoG,none,3,True,0.0,0.6666666666666666,2.1005970239639282,50,75,118
noise_curve,IMG_0266,LoG,none,3,True,5.0,0.6933333333333334,1.7526533603668213,52,75,120
noise_curve,IMG_0266,LoG,none,3,True,10.0,0.72,1.8031630516052246,54,75,124
noise_curve,IMG_0266,LoG,none,3,True,20.0,0.7466666666666667,2.0340075492858887,56,75,152
noise_curve,IMG_0266,Harris,none,3,True,0.0,0.7362637362637363,2.4486520290374756,67,91,173
noise_curve,IMG_0266,Harris,none,3,True,5.0,0.7692307692307693,2.4951281547546387,70,91,193
noise_curve,IMG_0266,Harris,none,3,True,10.0,0.7472527472527473,2.5069754123687744,68,91,199
noise_curve,IMG_0266,Harris,none,3,True,20.0,0.7142857142857143,2.3800759315490723,65,91,216
noise_curve,IMG_0266,Shi-Tomasi,none,3,True,0.0,0.6179775280898876,2.6559741497039795,55,89,152
noise_curve,IMG_0266,Shi-Tomasi,none,3,True,5.0,0.6404494382022472,2.5012125968933105,57,89,157
noise_curve,IMG_0266,Shi-Tomasi,none,3,True,10.0,0.5842696629213483,2.495927929878235,52,89,157
noise_curve,IMG_0266,Shi-Tomasi,none,3,True,20.0,0.5842696629213483,2.3284860849380493,52,89,175
noise_curve,IMG_0266,SIFT,none,3,True,0.0,0.6521739130434783,1.9207838773727417,15,23,44
noise_curve,IMG_0266,SIFT,none,3,True,5.0,0.6521739130434783,2.329256772994995,15,23,45
noise_curve,IMG_0266,SIFT,none,3,True,10.0,0.7391304347826086,2.2878453731536865,17,23,47
noise_curve,IMG_0266,SIFT,none,3,True,20.0,0.6521739130434783,2.47235369682312,15,23,52
noise_curve,IMG_0266,Sobel,ideal_lowpass,3,True,0.0,0.6206896551724138,2.8588149547576904,18,29,36
noise_curve,IMG_0266,Sobel,ideal_lowpass,3,True,5.0,0.6551724137931034,2.78883957862854,19,29,36
noise_curve,IMG_0266,Sobel,ideal_lowpass,3,True,10.0,0.6551724137931034,3.093994140625,19,29,36
noise_curve,IMG_0266,Sobel,ideal_lowpass,3,True,20.0,0.6551724137931034,2.7052412033081055,19,29,37
noise_curve,IMG_0266,LoG,ideal_lowpass,3,True,0.0,0.6136363636363636,2.7526814937591553,27,44,62
noise_curve,IMG_0266,LoG,ideal_lowpass,3,True,5.0,0.6136363636363636,2.7526814937591553,27,44,66
noise_curve,IMG_0266,LoG,ideal_lowpass,3,True,10.0,0.6363636363636364,2.613477349281311,28,44,67
