scope,image_id,capture_group,visible_blur,notes,method,frequency_filter,pyramid_levels,nms,repeatability,matching_accuracy,localization_error_px,matching_error_px,runtime_ms,reference_keypoints,scene_keypoints,raw_reference_keypoints,raw_scene_keypoints,repeated_points,accepted_matches,correct_matches
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,SIFT,gaussian_lowpass,2,True,0.5555555555555556,0.6,2.3765411376953125,3.089095115661621,763.2491999993363,18,49,18,51,10,5,3
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,Sobel,gaussian_lowpass,3,True,0.8918918918918919,0.5,2.711859703063965,6.691715240478516,343.335699999443,37,57,39,57,33,2,1
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,LoG,gaussian_lowpass,3,True,0.8043478260869565,0.7142857142857143,2.1803507804870605,1.9242018461227417,363.73830000047747,46,110,50,113,37,7,5
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,Harris,gaussian_lowpass,3,True,0.7464788732394366,0.4,2.169159173965454,4.031497955322266,406.84260000034556,71,172,75,176,53,5,2
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,Shi-Tomasi,gaussian_lowpass,3,True,0.7424242424242424,0.6,2.3418962955474854,3.83254075050354,348.3168000002479,66,150,70,152,49,10,6
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,SIFT,gaussian_lowpass,3,True,0.4166666666666667,0.6,2.3765411376953125,3.089095115661621,808.6832000008144,24,62,24,64,10,5,3
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,Sobel,ideal_highpass,1,True,0.7924528301886793,nan,2.2429187297821045,nan,293.08190000028844,53,129,56,130,42,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,LoG,ideal_highpass,1,True,0.7386363636363636,nan,2.4477767944335938,nan,304.56390000017564,88,185,93,186,65,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,Harris,ideal_highpass,1,True,0.6326530612244898,nan,2.677074909210205,nan,337.8450000000157,98,218,104,220,62,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,Shi-Tomasi,ideal_highpass,1,True,0.6216216216216216,nan,2.1686089038848877,nan,294.0660000003845,74,181,80,184,46,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,SIFT,ideal_highpass,1,True,0.2727272727272727,0.0,2.1820127964019775,265.9588317871094,822.1272000000681,11,11,12,12,3,1,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,Sobel,ideal_highpass,2,True,0.7424242424242424,nan,2.232907295227051,nan,355.6672000004255,66,164,70,168,49,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,LoG,ideal_highpass,2,True,0.7264150943396226,nan,2.325831174850464,nan,370.42289999953937,106,219,112,220,77,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,Harris,ideal_highpass,2,True,0.6698113207547169,nan,2.4801886081695557,nan,375.54679999993823,106,218,112,220,71,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,Shi-Tomasi,ideal_highpass,2,True,0.6904761904761905,nan,2.4851495027542114,nan,389.84739999978046,84,212,90,215,58,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,SIFT,ideal_highpass,2,True,0.29411764705882354,0.0,2.1977925300598145,265.9588317871094,1019.5960000000923,17,36,19,37,5,1,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,Sobel,ideal_highpass,3,True,0.7536231884057971,nan,2.2296626567840576,nan,387.38370000010036,69,169,73,173,52,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,LoG,ideal_highpass,3,True,0.7079646017699115,nan,2.3321715593338013,nan,351.66039999967325,113,219,119,220,80,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,Harris,ideal_highpass,3,True,0.6727272727272727,nan,2.574040651321411,nan,414.8929999992106,110,218,116,220,74,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,Shi-Tomasi,ideal_highpass,3,True,0.6629213483146067,nan,2.563359260559082,nan,394.7744999995848,89,216,95,219,59,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,SIFT,ideal_highpass,3,True,0.35714285714285715,nan,2.755561947822571,nan,1038.977000000159,28,62,30,64,10,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,Sobel,gaussian_highpass,1,True,0.803921568627451,nan,2.0678441524505615,nan,329.60280000042985,51,118,54,119,41,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,LoG,gaussian_highpass,1,True,0.75,nan,2.502037763595581,nan,344.7621999994226,88,205,94,208,66,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,Harris,gaussian_highpass,1,True,0.64,nan,2.6710132360458374,nan,330.2640000001702,100,218,106,220,64,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,Shi-Tomasi,gaussian_highpass,1,True,0.6067415730337079,nan,2.523236632347107,nan,354.1637999996965,89,181,94,182,54,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,SIFT,gaussian_highpass,1,True,0.2857142857142857,nan,3.4762284755706787,nan,812.2475999998642,7,11,8,12,2,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,Sobel,gaussian_highpass,2,True,0.8,nan,2.046832323074341,nan,400.0960999992458,60,138,64,142,48,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,LoG,gaussian_highpass,2,True,0.7047619047619048,nan,2.2797082662582397,nan,384.7654000001057,105,217,111,220,74,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,Harris,gaussian_highpass,2,True,0.6486486486486487,nan,2.356392502784729,nan,426.59590000039316,111,218,117,220,72,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,Shi-Tomasi,gaussian_highpass,2,True,0.6847826086956522,nan,2.470536708831787,nan,426.96369999976014,92,212,98,214,63,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,SIFT,gaussian_highpass,2,True,0.25,nan,2.7675108909606934,nan,990.0109000000157,12,33,14,34,3,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,Sobel,gaussian_highpass,3,True,0.819672131147541,nan,2.046832323074341,nan,378.36049999987154,61,141,65,145,50,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,LoG,gaussian_highpass,3,True,0.7142857142857143,nan,2.2410320043563843,nan,408.5696000001917,112,217,118,220,80,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,Harris,gaussian_highpass,3,True,0.6206896551724138,nan,2.3401901721954346,nan,422.7490000002945,116,217,122,220,72,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,Shi-Tomasi,gaussian_highpass,3,True,0.6947368421052632,nan,2.485404133796692,nan,433.9493000006769,95,217,101,220,66,0,0
main_grid,IMG_0262,cabinet,mild,Tilted view with slightly softer fine text.,SIFT,gaussian_highpass,3,True,0.2608695652173913,nan,2.443002223968506,nan,1074.0531999999803,23,61,25,62,6,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Sobel,none,1,True,0.75,0.0,1.91782945394516,163.6407470703125,55.99119999988034,48,109,52,110,36,1,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,LoG,none,1,True,0.7868852459016393,0.0,2.6769007444381714,5.576774597167969,57.46999999973923,61,166,66,168,48,1,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Harris,none,1,True,0.6704545454545454,nan,2.306408166885376,nan,95.65280000060739,88,216,92,220,59,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Shi-Tomasi,none,1,True,0.6744186046511628,1.0,2.3049522638320923,2.032402276992798,76.3611000002129,86,216,90,218,58,1,1
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,SIFT,none,1,True,0.5555555555555556,1.0,1.9770395755767822,2.4081013202667236,422.42989999977,9,50,10,50,5,3,3
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Sobel,none,2,True,0.7254901960784313,0.0,1.9324796199798584,163.6407470703125,69.65579999996407,51,109,55,111,37,1,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,LoG,none,2,True,0.8428571428571429,0.0,2.452857732772827,5.576774597167969,71.52549999955227,70,189,75,192,59,1,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Harris,none,2,True,0.6593406593406593,nan,2.2254141569137573,nan,107.18189999988681,91,216,95,220,60,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Shi-Tomasi,none,2,True,0.6853932584269663,1.0,2.2460548877716064,2.032402276992798,94.99719999985246,89,218,93,220,61,1,1
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,SIFT,none,2,True,0.8571428571428571,1.0,1.8710936903953552,2.4081013202667236,559.7732000005635,14,72,16,72,12,7,7
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Sobel,none,3,True,0.7450980392156863,0.0,1.91782945394516,163.6407470703125,72.1770000000106,51,110,56,112,38,1,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,LoG,none,3,True,0.868421052631579,nan,2.48954975605011,nan,76.76919999994425,76,198,81,201,66,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Harris,none,3,True,0.6666666666666666,nan,2.288973808288574,nan,108.66409999925963,93,216,97,220,62,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Shi-Tomasi,none,3,True,0.6853932584269663,1.0,2.2457239627838135,2.032402276992798,97.71469999941473,89,217,93,220,61,1,1
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,SIFT,none,3,True,0.782608695652174,1.0,1.8710936903953552,2.4081013202667236,595.0585999999021,23,91,25,91,18,7,7
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Sobel,ideal_lowpass,1,True,0.6666666666666666,1.0,2.827805519104004,3.4790682792663574,262.63699999981327,21,54,23,56,14,1,1
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,LoG,ideal_lowpass,1,True,0.4117647058823529,0.0,2.8201229572296143,5.35915470123291,264.11499999994703,34,98,35,100,14,1,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Harris,ideal_lowpass,1,True,0.35,0.6666666666666666,2.3291893005371094,3.130188226699829,280.26539999973465,80,148,82,150,28,3,2
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Shi-Tomasi,ideal_lowpass,1,True,0.3770491803278688,0.5,2.170652389526367,3.573025703430176,266.8215000003329,61,123,65,125,23,2,1
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,SIFT,ideal_lowpass,1,True,1.0,nan,2.43965482711792,nan,631.6141999996034,4,51,4,51,4,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Sobel,ideal_lowpass,2,True,0.7407407407407407,1.0,2.827805519104004,3.4790682792663574,295.32600000038656,27,58,29,61,20,1,1
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,LoG,ideal_lowpass,2,True,0.5,0.0,2.655229091644287,5.35915470123291,310.5180999991717,42,105,43,107,21,1,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Harris,ideal_lowpass,2,True,0.42105263157894735,1.0,2.2448105812072754,2.970949649810791,362.7394999994067,95,165,97,168,40,2,2
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Shi-Tomasi,ideal_lowpass,2,True,0.4444444444444444,0.5,2.2077471017837524,3.573025703430176,310.9779000005801,72,136,76,138,32,2,1
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,SIFT,ideal_lowpass,2,True,0.7857142857142857,nan,2.589531183242798,nan,754.8876999999266,14,84,14,86,11,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Sobel,ideal_lowpass,3,True,0.7241379310344828,1.0,2.84200119972229,3.4790682792663574,307.4858999998469,29,60,31,63,21,1,1
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,LoG,ideal_lowpass,3,True,0.5111111111111111,0.0,2.655229091644287,101.40452575683594,329.435900000135,45,111,46,113,23,2,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Harris,ideal_lowpass,3,True,0.46534653465346537,0.6666666666666666,2.2448418140411377,3.130188226699829,366.1683999998786,101,174,103,178,47,3,2
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Shi-Tomasi,ideal_lowpass,3,True,0.4805194805194805,0.3333333333333333,2.170652389526367,4.015862941741943,335.38769999995566,77,148,81,151,37,3,1
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,SIFT,ideal_lowpass,3,True,0.7894736842105263,0.0,2.4147212505340576,5.544520378112793,778.377300000102,19,107,19,110,15,1,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Sobel,gaussian_lowpass,1,True,0.84375,0.0,2.4880259037017822,9.67451286315918,280.2674999993542,32,51,35,51,27,1,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,LoG,gaussian_lowpass,1,True,0.8717948717948718,0.6,2.2819758653640747,2.2099359035491943,296.93589999988035,39,109,43,110,34,5,3
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Harris,gaussian_lowpass,1,True,0.8709677419354839,0.3333333333333333,2.452387571334839,4.98349666595459,314.40119999933813,62,171,66,174,54,6,2
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Shi-Tomasi,gaussian_lowpass,1,True,0.7884615384615384,0.4,2.2606141567230225,4.027242183685303,293.6537000005046,52,148,57,148,41,5,2
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,SIFT,gaussian_lowpass,1,True,0.7142857142857143,0.5,2.3332552909851074,3.196246385574341,646.2506999996549,7,46,7,46,5,2,1
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Sobel,gaussian_lowpass,2,True,0.8,0.0,2.4688819646835327,9.67451286315918,331.361200000174,35,52,38,52,28,1,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,LoG,gaussian_lowpass,2,True,0.8636363636363636,0.6666666666666666,2.166576623916626,3.00943660736084,343.02870000010444,44,119,48,120,38,6,4
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Harris,gaussian_lowpass,2,True,0.8115942028985508,0.5714285714285714,2.307006001472473,3.8154499530792236,384.47269999960554,69,178,73,181,56,7,4
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Shi-Tomasi,gaussian_lowpass,2,True,0.819672131147541,0.5714285714285714,2.328102469444275,3.5918188095092773,346.3302999998632,61,157,66,157,50,7,4
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,SIFT,gaussian_lowpass,2,True,0.7222222222222222,0.5,2.036658763885498,3.196246385574341,765.1418000004924,18,72,18,73,13,2,1
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Sobel,gaussian_lowpass,3,True,0.7777777777777778,0.0,2.4688819646835327,9.67451286315918,345.5197000002954,36,54,39,54,28,1,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,LoG,gaussian_lowpass,3,True,0.8478260869565217,0.6666666666666666,2.2099359035491943,3.00943660736084,354.9731000002794,46,124,50,125,39,6,4
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Harris,gaussian_lowpass,3,True,0.8028169014084507,0.625,2.2783403396606445,3.2815444469451904,372.08709999958955,71,180,75,184,57,8,5
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Shi-Tomasi,gaussian_lowpass,3,True,0.8307692307692308,0.5,2.3933154344558716,3.80953049659729,385.68539999960194,65,163,70,164,54,8,4
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,SIFT,gaussian_lowpass,3,True,0.6666666666666666,0.25,2.1849570274353027,5.434846878051758,776.5220999999656,24,90,24,92,16,4,1
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Sobel,ideal_highpass,1,True,0.8269230769230769,nan,1.862585186958313,nan,305.5254999999306,52,152,56,154,43,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,LoG,ideal_highpass,1,True,0.7954545454545454,0.0,2.6133010387420654,4.835859775543213,303.7878000004639,88,206,93,209,70,1,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Harris,ideal_highpass,1,True,0.6224489795918368,nan,2.801741123199463,nan,310.82040000001143,98,219,104,220,61,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Shi-Tomasi,ideal_highpass,1,True,0.6621621621621622,nan,2.286461353302002,nan,321.4569000001575,74,199,80,200,49,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,SIFT,ideal_highpass,1,True,0.3,nan,2.078950881958008,nan,827.7870000001712,10,32,12,32,3,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Sobel,ideal_highpass,2,True,0.8769230769230769,nan,1.8340201377868652,nan,376.00299999940034,65,184,70,187,57,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,LoG,ideal_highpass,2,True,0.7264150943396226,0.0,2.452857732772827,4.835859775543213,347.9555000003529,106,216,112,220,77,1,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Harris,ideal_highpass,2,True,0.6981132075471698,nan,2.411521792411804,nan,399.8633000001064,106,218,112,220,74,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Shi-Tomasi,ideal_highpass,2,True,0.7023809523809523,nan,2.246842384338379,nan,398.1186999999409,84,218,90,220,59,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,SIFT,ideal_highpass,2,True,0.5,nan,2.101443886756897,nan,1007.354899999882,16,64,19,65,8,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Sobel,ideal_highpass,3,True,0.8676470588235294,nan,1.862585186958313,nan,350.98219999963476,68,189,73,192,59,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,LoG,ideal_highpass,3,True,0.7168141592920354,0.0,2.4876301288604736,4.835859775543213,390.07369999944785,113,216,119,220,81,1,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Harris,ideal_highpass,3,True,0.6727272727272727,nan,2.248732089996338,nan,406.5656000002491,110,218,116,220,74,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Shi-Tomasi,ideal_highpass,3,True,0.6741573033707865,nan,2.2386770248413086,nan,387.5185999995665,89,217,95,220,60,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,SIFT,ideal_highpass,3,True,0.4444444444444444,nan,2.9946001768112183,nan,1060.3105000000141,27,89,30,91,12,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Sobel,gaussian_highpass,1,True,0.84,nan,1.9350900053977966,nan,340.3645999997025,50,158,54,160,42,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,LoG,gaussian_highpass,1,True,0.75,nan,2.7348138093948364,nan,303.6371999996845,88,217,94,220,66,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Harris,gaussian_highpass,1,True,0.64,nan,2.699205160140991,nan,372.3555000005945,100,218,106,220,64,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Shi-Tomasi,gaussian_highpass,1,True,0.6741573033707865,nan,2.3695638179779053,nan,359.74499999974796,89,217,94,219,60,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,SIFT,gaussian_highpass,1,True,0.5,1.0,2.0172183513641357,1.931706428527832,799.5555999996213,6,25,8,25,3,2,2
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Sobel,gaussian_highpass,2,True,0.8813559322033898,nan,1.9225371479988098,nan,385.2550000001429,59,176,64,178,52,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,LoG,gaussian_highpass,2,True,0.6952380952380952,nan,2.4876301288604736,nan,397.41589999994176,105,216,111,220,73,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Harris,gaussian_highpass,2,True,0.6936936936936937,nan,2.539395809173584,nan,443.7572999995609,111,218,117,220,77,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Shi-Tomasi,gaussian_highpass,2,True,0.6739130434782609,nan,2.6035362482070923,nan,399.1261000001032,92,218,98,220,62,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,SIFT,gaussian_highpass,2,True,0.45454545454545453,1.0,1.8461946249008179,1.931706428527832,999.5257999999012,11,53,14,53,5,2,2
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Sobel,gaussian_highpass,3,True,0.9,nan,1.9225371479988098,nan,422.26099999970756,60,178,65,180,54,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,LoG,gaussian_highpass,3,True,0.6875,nan,2.4671411514282227,nan,396.58109999982116,112,216,118,220,77,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Harris,gaussian_highpass,3,True,0.6551724137931034,nan,2.4686522483825684,nan,452.96719999987545,116,218,122,220,76,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,Shi-Tomasi,gaussian_highpass,3,True,0.6947368421052632,nan,2.5925058126449585,nan,439.55279999954655,95,217,101,220,66,0,0
main_grid,IMG_0263,desk,mild,Oblique close view with bright right-side light.,SIFT,gaussian_highpass,3,True,0.45454545454545453,1.0,1.951173484325409,1.931706428527832,1071.1852999993425,22,75,25,76,10,2,2
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Sobel,none,1,True,0.9375,nan,2.1429121494293213,nan,53.03429999912623,48,111,52,111,45,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,LoG,none,1,True,0.7704918032786885,0.5,2.164820432662964,4.375277042388916,57.43660000007367,61,142,66,143,47,2,1
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Harris,none,1,True,0.7159090909090909,0.0,2.2670254707336426,4.390583515167236,89.4986000002973,88,218,92,220,63,1,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Shi-Tomasi,none,1,True,0.6976744186046512,1.0,2.3839582204818726,3.3608920574188232,81.51170000019192,86,208,90,209,60,3,3
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,SIFT,none,1,True,0.7777777777777778,1.0,1.0888893604278564,1.69051992893219,479.0959000001749,9,45,10,46,7,5,5
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Sobel,none,2,True,0.9411764705882353,nan,2.333843469619751,nan,61.58670000058919,51,113,55,114,48,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,LoG,none,2,True,0.8285714285714286,0.5,2.3289960622787476,4.375277042388916,67.06410000060714,70,176,75,178,58,2,1
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Harris,none,2,True,0.7032967032967034,0.0,2.3645533323287964,4.390583515167236,104.71219999999448,91,218,95,220,64,1,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Shi-Tomasi,none,2,True,0.7303370786516854,1.0,2.428030490875244,0.709588348865509,96.77469999951427,89,218,93,220,65,1,1
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,SIFT,none,2,True,0.8571428571428571,0.8888888888888888,1.775572657585144,1.8606253862380981,599.2999999998574,14,67,16,68,12,9,8
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Sobel,none,3,True,0.9607843137254902,nan,2.3320119380950928,nan,81.14430000023276,51,115,56,116,49,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,LoG,none,3,True,0.8157894736842105,0.5,2.2801835536956787,4.375277042388916,65.99639999967621,76,183,81,185,62,2,1
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Harris,none,3,True,0.7204301075268817,0.0,2.379260778427124,4.390583515167236,105.51780000059807,93,218,97,220,67,1,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Shi-Tomasi,none,3,True,0.7078651685393258,1.0,2.428030490875244,2.305940866470337,93.7765999997282,89,218,93,220,63,2,2
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,SIFT,none,3,True,0.8695652173913043,0.9,1.775572657585144,2.0292046070098877,621.8875000004118,23,89,25,90,20,10,9
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Sobel,ideal_lowpass,1,True,0.5238095238095238,1.0,2.782888889312744,2.6612279415130615,243.90029999995022,21,57,23,58,11,2,2
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,LoG,ideal_lowpass,1,True,0.4117647058823529,0.0,2.650119185447693,5.294789791107178,246.27349999991566,34,96,35,98,14,1,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Harris,ideal_lowpass,1,True,0.4125,0.6666666666666666,2.3887412548065186,3.1389291286468506,292.0807999998942,80,168,82,170,33,3,2
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Shi-Tomasi,ideal_lowpass,1,True,0.4918032786885246,0.5,2.530367136001587,3.6648378372192383,280.2578999999241,61,144,65,145,30,2,1
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,SIFT,ideal_lowpass,1,True,0.5,nan,3.240945816040039,nan,576.416099999733,4,39,4,40,2,0,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Sobel,ideal_lowpass,2,True,0.6666666666666666,1.0,2.719518780708313,2.6612279415130615,314.05009999980393,27,60,29,61,18,2,2
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,LoG,ideal_lowpass,2,True,0.42857142857142855,0.0,2.650119185447693,5.294789791107178,301.7989999998463,42,100,43,103,18,1,0
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Harris,ideal_lowpass,2,True,0.4842105263157895,0.5,2.383832335472107,4.138459205627441,336.45290000004024,95,183,97,185,46,4,2
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Shi-Tomasi,ideal_lowpass,2,True,0.5277777777777778,0.5,2.265931248664856,3.6648378372192383,340.8607999999731,72,154,76,155,38,2,1
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,SIFT,ideal_lowpass,2,True,0.7142857142857143,1.0,2.3701741695404053,3.1304750442504883,735.2085000002262,14,75,14,79,10,1,1
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,Sobel,ideal_lowpass,3,True,0.6551724137931034,1.0,2.656148672103882,2.6612279415130615,340.6300000006013,29,64,31,65,19,2,2
main_grid,IMG_0264,desk,low,Larger front-facing page; brightness and curvature differ.,LoG,ideal_lowpass,3,True,0.4666666666666667,0.0,2.6325690746307373,5.294789791107178,329.7336000005089,45,105,46,108,21,1,0
