scope,image_id,method,frequency_filter,pyramid_levels,nms,noise_sigma,repeatability,localization_error_px,repeated_points,reference_keypoints,scene_keypoints
noise_curve,syn_05,Shi-Tomasi,gaussian_highpass,3,True,20.0,0.740909090909091,0.7646482586860657,163,220,220
noise_curve,syn_05,SIFT,gaussian_highpass,3,True,0.0,0.6318181818181818,0.2906216084957123,139,220,220
noise_curve,syn_05,SIFT,gaussian_highpass,3,True,5.0,0.6318181818181818,0.29455021023750305,139,220,220
noise_curve,syn_05,SIFT,gaussian_highpass,3,True,10.0,0.6090909090909091,0.3777719885110855,134,220,220
noise_curve,syn_05,SIFT,gaussian_highpass,3,True,20.0,0.45,0.5018467903137207,99,220,220
noise_curve,syn_06,Sobel,none,3,True,0.0,0.06363636363636363,2.1009888648986816,14,220,220
noise_curve,syn_06,Sobel,none,3,True,5.0,0.08181818181818182,3.2875149250030518,18,220,220
noise_curve,syn_06,Sobel,none,3,True,10.0,0.08636363636363636,3.391982078552246,19,220,220
noise_curve,syn_06,Sobel,none,3,True,20.0,0.10454545454545454,2.3664042949676514,23,220,220
noise_curve,syn_06,LoG,none,3,True,0.0,0.03636363636363636,0.7724608480930328,8,220,220
noise_curve,syn_06,LoG,none,3,True,5.0,0.031818181818181815,0.950441300868988,7,220,220
noise_curve,syn_06,LoG,none,3,True,10.0,0.022727272727272728,1.1201450824737549,5,220,220
noise_curve,syn_06,LoG,none,3,True,20.0,0.031818181818181815,2.4595232009887695,7,220,220
noise_curve,syn_06,Harris,none,3,True,0.0,0.5636363636363636,1.8903239369392395,124,220,220
noise_curve,syn_06,Harris,none,3,True,5.0,0.45454545454545453,1.794015347957611,100,220,220
noise_curve,syn_06,Harris,none,3,True,10.0,0.2818181818181818,2.066408395767212,62,220,220
noise_curve,syn_06,Harris,none,3,True,20.0,0.1743119266055046,2.4498291015625,38,220,218
noise_curve,syn_06,Shi-Tomasi,none,3,True,0.0,0.6318181818181818,1.670605182647705,139,220,220
noise_curve,syn_06,Shi-Tomasi,none,3,True,5.0,0.6363636363636364,1.847657322883606,140,220,220
noise_curve,syn_06,Shi-Tomasi,none,3,True,10.0,0.5,1.8127111792564392,110,220,220
noise_curve,syn_06,Shi-Tomasi,none,3,True,20.0,0.27102803738317754,2.228515148162842,58,220,214
noise_curve,syn_06,SIFT,none,3,True,0.0,0.37727272727272726,1.2984498739242554,83,220,220
noise_curve,syn_06,SIFT,none,3,True,5.0,0.35,0.9502493739128113,77,220,220
noise_curve,syn_06,SIFT,none,3,True,10.0,0.32272727272727275,1.0359736680984497,71,220,220
noise_curve,syn_06,SIFT,none,3,True,20.0,0.20909090909090908,1.0943809151649475,46,220,220
noise_curve,syn_06,Sobel,ideal_lowpass,3,True,0.0,0.3409090909090909,2.1810004711151123,75,220,220
noise_curve,syn_06,Sobel,ideal_lowpass,3,True,5.0,0.38636363636363635,2.2966556549072266,85,220,220
noise_curve,syn_06,Sobel,ideal_lowpass,3,True,10.0,0.35909090909090907,2.1474475860595703,79,220,220
noise_curve,syn_06,Sobel,ideal_lowpass,3,True,20.0,0.38636363636363635,2.560375928878784,85,220,220
noise_curve,syn_06,LoG,ideal_lowpass,3,True,0.0,0.42660550458715596,2.7040674686431885,93,220,218
noise_curve,syn_06,LoG,ideal_lowpass,3,True,5.0,0.4377880184331797,2.736541986465454,95,220,217
noise_curve,syn_06,LoG,ideal_lowpass,3,True,10.0,0.40825688073394495,2.6386945247650146,89,220,218
noise_curve,syn_06,LoG,ideal_lowpass,3,True,20.0,0.4252336448598131,2.65427565574646,91,220,214
noise_curve,syn_06,Harris,ideal_lowpass,3,True,0.0,0.4863636363636364,2.4587414264678955,107,220,220
noise_curve,syn_06,Harris,ideal_lowpass,3,True,5.0,0.5227272727272727,2.4292659759521484,115,220,220
noise_curve,syn_06,Harris,ideal_lowpass,3,True,10.0,0.5181818181818182,2.050582528114319,114,220,220
noise_curve,syn_06,Harris,ideal_lowpass,3,True,20.0,0.5045454545454545,2.0298967361450195,111,220,220
noise_curve,syn_06,Shi-Tomasi,ideal_lowpass,3,True,0.0,0.4818181818181818,1.9110646843910217,106,220,220
noise_curve,syn_06,Shi-Tomasi,ideal_lowpass,3,True,5.0,0.4772727272727273,1.9452672004699707,105,220,220
noise_curve,syn_06,Shi-Tomasi,ideal_lowpass,3,True,10.0,0.5,1.9691270589828491,110,220,220
noise_curve,syn_06,Shi-Tomasi,ideal_lowpass,3,True,20.0,0.5136363636363637,2.013033628463745,113,220,220
noise_curve,syn_06,SIFT,ideal_lowpass,3,True,0.0,0.5227272727272727,1.3891295194625854,115,220,220
noise_curve,syn_06,SIFT,ideal_lowpass,3,True,5.0,0.509090909090909,1.4460208415985107,112,220,220
noise_curve,syn_06,SIFT,ideal_lowpass,3,True,10.0,0.5136363636363637,1.4937585592269897,113,220,220
noise_curve,syn_06,SIFT,ideal_lowpass,3,True,20.0,0.4818181818181818,1.5341674089431763,106,220,220
noise_curve,syn_06,Sobel,gaussian_lowpass,3,True,0.0,0.21818181818181817,1.5075880885124207,48,220,220
noise_curve,syn_06,Sobel,gaussian_lowpass,3,True,5.0,0.21818181818181817,1.2947627902030945,48,220,220
noise_curve,syn_06,Sobel,gaussian_lowpass,3,True,10.0,0.22727272727272727,1.3907301425933838,50,220,220
noise_curve,syn_06,Sobel,gaussian_lowpass,3,True,20.0,0.24545454545454545,1.430402934551239,54,220,220
noise_curve,syn_06,LoG,gaussian_lowpass,3,True,0.0,0.3090909090909091,1.6177030205726624,68,220,220
noise_curve,syn_06,LoG,gaussian_lowpass,3,True,5.0,0.3090909090909091,1.5292116403579712,68,220,220
noise_curve,syn_06,LoG,gaussian_lowpass,3,True,10.0,0.319634703196347,1.5764041543006897,70,220,219
noise_curve,syn_06,LoG,gaussian_lowpass,3,True,20.0,0.3211009174311927,1.461194634437561,70,220,218
noise_curve,syn_06,Harris,gaussian_lowpass,3,True,0.0,0.6681818181818182,1.8211872577667236,147,220,220
noise_curve,syn_06,Harris,gaussian_lowpass,3,True,5.0,0.65,1.74593186378479,143,220,220
noise_curve,syn_06,Harris,gaussian_lowpass,3,True,10.0,0.6636363636363637,1.6242879033088684,146,220,220
noise_curve,syn_06,Harris,gaussian_lowpass,3,True,20.0,0.6405529953917051,1.557658314704895,139,220,217
noise_curve,syn_06,Shi-Tomasi,gaussian_lowpass,3,True,0.0,0.6363636363636364,1.9048871397972107,140,220,220
noise_curve,syn_06,Shi-Tomasi,gaussian_lowpass,3,True,5.0,0.6363636363636364,1.9048871397972107,140,220,220
noise_curve,syn_06,Shi-Tomasi,gaussian_lowpass,3,True,10.0,0.6409090909090909,1.8914060592651367,141,220,220
noise_curve,syn_06,Shi-Tomasi,gaussian_lowpass,3,True,20.0,0.6318181818181818,1.8173885345458984,139,220,220
noise_curve,syn_06,SIFT,gaussian_lowpass,3,True,0.0,0.6818181818181818,0.8218339383602142,150,220,220
noise_curve,syn_06,SIFT,gaussian_lowpass,3,True,5.0,0.7045454545454546,0.9078311920166016,155,220,220
noise_curve,syn_06,SIFT,gaussian_lowpass,3,True,10.0,0.7,0.8916918337345123,154,220,220
noise_curve,syn_06,SIFT,gaussian_lowpass,3,True,20.0,0.6363636363636364,0.8213338255882263,140,220,220
noise_curve,syn_06,Sobel,ideal_highpass,3,True,0.0,0.31363636363636366,3.250537872314453,69,220,220
noise_curve,syn_06,Sobel,ideal_highpass,3,True,5.0,0.2863636363636364,3.3749215602874756,63,220,220
noise_curve,syn_06,Sobel,ideal_highpass,3,True,10.0,0.2636363636363636,3.6962831020355225,58,220,220
noise_curve,syn_06,Sobel,ideal_highpass,3,True,20.0,0.21559633027522937,3.7007622718811035,47,220,218
noise_curve,syn_06,LoG,ideal_highpass,3,True,0.0,0.31363636363636366,2.223562479019165,69,220,220
noise_curve,syn_06,LoG,ideal_highpass,3,True,5.0,0.2545454545454545,2.2507364749908447,56,220,220
noise_curve,syn_06,LoG,ideal_highpass,3,True,10.0,0.2237442922374429,2.254786491394043,49,220,219
noise_curve,syn_06,LoG,ideal_highpass,3,True,20.0,0.18137254901960784,2.6779966354370117,37,220,204
noise_curve,syn_06,Harris,ideal_highpass,3,True,0.0,0.45454545454545453,2.209936499595642,100,220,220
noise_curve,syn_06,Harris,ideal_highpass,3,True,5.0,0.3824884792626728,2.246936082839966,83,220,217
noise_curve,syn_06,Harris,ideal_highpass,3,True,10.0,0.3037383177570093,2.0615506172180176,65,220,214
noise_curve,syn_06,Harris,ideal_highpass,3,True,20.0,0.21052631578947367,2.16448974609375,40,220,190
noise_curve,syn_06,Shi-Tomasi,ideal_highpass,3,True,0.0,0.5681818181818182,2.533153772354126,125,220,220
noise_curve,syn_06,Shi-Tomasi,ideal_highpass,3,True,5.0,0.5454545454545454,2.3395224809646606,120,220,220
noise_curve,syn_06,Shi-Tomasi,ideal_highpass,3,True,10.0,0.44907407407407407,2.3498411178588867,97,220,216
noise_curve,syn_06,Shi-Tomasi,ideal_highpass,3,True,20.0,0.24338624338624337,2.3235191106796265,46,220,189
noise_curve,syn_06,SIFT,ideal_highpass,3,True,0.0,0.38181818181818183,1.574361801147461,84,220,220
noise_curve,syn_06,SIFT,ideal_highpass,3,True,5.0,0.35454545454545455,2.130394220352173,78,220,220
noise_curve,syn_06,SIFT,ideal_highpass,3,True,10.0,0.2602739726027397,1.6711033582687378,57,220,219
noise_curve,syn_06,SIFT,ideal_highpass,3,True,20.0,0.11764705882352941,1.6781140565872192,24,220,204
noise_curve,syn_06,Sobel,gaussian_highpass,3,True,0.0,0.21818181818181817,3.0123324394226074,48,220,220
noise_curve,syn_06,Sobel,gaussian_highpass,3,True,5.0,0.21818181818181817,2.8382763862609863,48,220,220
noise_curve,syn_06,Sobel,gaussian_highpass,3,True,10.0,0.2,2.337969660758972,44,220,220
noise_curve,syn_06,Sobel,gaussian_highpass,3,True,20.0,0.16818181818181818,2.387786865234375,37,220,220
noise_curve,syn_06,LoG,gaussian_highpass,3,True,0.0,0.25,2.239354372024536,55,220,220
noise_curve,syn_06,LoG,gaussian_highpass,3,True,5.0,0.19545454545454546,2.117922067642212,43,220,220
noise_curve,syn_06,LoG,gaussian_highpass,3,True,10.0,0.16363636363636364,2.5660051107406616,36,220,220
noise_curve,syn_06,LoG,gaussian_highpass,3,True,20.0,0.115,2.999392032623291,23,220,200
noise_curve,syn_06,Harris,gaussian_highpass,3,True,0.0,0.4090909090909091,1.9898439049720764,90,220,220
noise_curve,syn_06,Harris,gaussian_highpass,3,True,5.0,0.3242009132420091,1.9554619789123535,71,220,219
noise_curve,syn_06,Harris,gaussian_highpass,3,True,10.0,0.26635514018691586,2.246936082839966,57,220,214
noise_curve,syn_06,Harris,gaussian_highpass,3,True,20.0,0.19680851063829788,2.42049503326416,37,220,188
noise_curve,syn_06,Shi-Tomasi,gaussian_highpass,3,True,0.0,0.5753424657534246,1.9607911109924316,126,220,219
noise_curve,syn_06,Shi-Tomasi,gaussian_highpass,3,True,5.0,0.5395348837209303,2.1496224403381348,116,220,215
noise_curve,syn_06,Shi-Tomasi,gaussian_highpass,3,True,10.0,0.41346153846153844,2.745241403579712,86,220,208
noise_curve,syn_06,Shi-Tomasi,gaussian_highpass,3,True,20.0,0.21195652173913043,2.797609567642212,39,220,184
noise_curve,syn_06,SIFT,gaussian_highpass,3,True,0.0,0.38181818181818183,1.9491856694221497,84,220,220
noise_curve,syn_06,SIFT,gaussian_highpass,3,True,5.0,0.3013698630136986,1.7113020420074463,66,220,219
noise_curve,syn_06,SIFT,gaussian_highpass,3,True,10.0,0.2304147465437788,1.2478378415107727,50,220,217
noise_curve,syn_06,SIFT,gaussian_highpass,3,True,20.0,0.15789473684210525,1.7496851682662964,33,220,209
noise_curve,syn_07,Sobel,none,3,True,0.0,0.2909090909090909,2.3312209844589233,64,220,220
noise_curve,syn_07,Sobel,none,3,True,5.0,0.2772727272727273,2.8260340690612793,61,220,220
noise_curve,syn_07,Sobel,none,3,True,10.0,0.2681818181818182,3.2355797290802,59,220,220
noise_curve,syn_07,Sobel,none,3,True,20.0,0.24545454545454545,2.6737303733825684,54,220,220
noise_curve,syn_07,LoG,none,3,True,0.0,0.7272727272727273,0.5516303777694702,160,220,220
noise_curve,syn_07,LoG,none,3,True,5.0,0.7636363636363637,0.5737459659576416,168,220,220
noise_curve,syn_07,LoG,none,3,True,10.0,0.7454545454545455,0.5708485245704651,164,220,220
noise_curve,syn_07,LoG,none,3,True,20.0,0.6636363636363637,0.6646723747253418,146,220,220
noise_curve,syn_07,Harris,none,3,True,0.0,0.7681818181818182,0.6311913728713989,169,220,220
noise_curve,syn_07,Harris,none,3,True,5.0,0.7909090909090909,0.5552099347114563,174,220,220
noise_curve,syn_07,Harris,none,3,True,10.0,0.7909090909090909,0.6432929337024689,174,220,220
noise_curve,syn_07,Harris,none,3,True,20.0,0.7545454545454545,0.6939960718154907,166,220,220
noise_curve,syn_07,Shi-Tomasi,none,3,True,0.0,0.8,0.5305368602275848,176,220,220
noise_curve,syn_07,Shi-Tomasi,none,3,True,5.0,0.7954545454545454,0.5338900685310364,175,220,220
noise_curve,syn_07,Shi-Tomasi,none,3,True,10.0,0.7954545454545454,0.5516542196273804,175,220,220
noise_curve,syn_07,Shi-Tomasi,none,3,True,20.0,0.7909090909090909,0.6430782079696655,174,220,220
noise_curve,syn_07,SIFT,none,3,True,0.0,0.6681818181818182,0.2552149295806885,147,220,220
noise_curve,syn_07,SIFT,none,3,True,5.0,0.6863636363636364,0.24522307515144348,151,220,220
noise_curve,syn_07,SIFT,none,3,True,10.0,0.6454545454545455,0.2884608954191208,142,220,220
noise_curve,syn_07,SIFT,none,3,True,20.0,0.4909090909090909,0.3094378262758255,108,220,220
noise_curve,syn_07,Sobel,ideal_lowpass,3,True,0.0,0.5909090909090909,1.466770589351654,130,220,220
noise_curve,syn_07,Sobel,ideal_lowpass,3,True,5.0,0.5909090909090909,1.599439561367035,130,220,220
noise_curve,syn_07,Sobel,ideal_lowpass,3,True,10.0,0.5772727272727273,1.4803147315979004,127,220,220
noise_curve,syn_07,Sobel,ideal_lowpass,3,True,20.0,0.5636363636363636,1.6625945568084717,124,220,220
noise_curve,syn_07,LoG,ideal_lowpass,3,True,0.0,0.5272727272727272,1.2060583233833313,116,220,220
noise_curve,syn_07,LoG,ideal_lowpass,3,True,5.0,0.5045454545454545,1.165928840637207,111,220,220
noise_curve,syn_07,LoG,ideal_lowpass,3,True,10.0,0.5045454545454545,1.2665067911148071,111,220,220
noise_curve,syn_07,LoG,ideal_lowpass,3,True,20.0,0.5045454545454545,1.3184115886688232,111,220,220
noise_curve,syn_07,Harris,ideal_lowpass,3,True,0.0,0.7318181818181818,1.0822938680648804,161,220,220
noise_curve,syn_07,Harris,ideal_lowpass,3,True,5.0,0.7,1.0871033668518066,154,220,220
noise_curve,syn_07,Harris,ideal_lowpass,3,True,10.0,0.7,1.1552826762199402,154,220,220
noise_curve,syn_07,Harris,ideal_lowpass,3,True,20.0,0.6818181818181818,1.0871033668518066,150,220,220
noise_curve,syn_07,Shi-Tomasi,ideal_lowpass,3,True,0.0,0.7045454545454546,1.0684821605682373,155,220,220
noise_curve,syn_07,Shi-Tomasi,ideal_lowpass,3,True,5.0,0.7,1.1158992648124695,154,220,220
noise_curve,syn_07,Shi-Tomasi,ideal_lowpass,3,True,10.0,0.6954545454545454,1.0552217960357666,153,220,220
noise_curve,syn_07,Shi-Tomasi,ideal_lowpass,3,True,20.0,0.6909090909090909,1.0791813731193542,152,220,220
noise_curve,syn_07,SIFT,ideal_lowpass,3,True,0.0,0.6409090909090909,0.6557556390762329,141,220,220
noise_curve,syn_07,SIFT,ideal_lowpass,3,True,5.0,0.65,0.6694055199623108,143,220,220
noise_curve,syn_07,SIFT,ideal_lowpass,3,True,10.0,0.6363636363636364,0.6567026376724243,140,220,220
noise_curve,syn_07,SIFT,ideal_lowpass,3,True,20.0,0.6227272727272727,0.5674836039543152,137,220,220
noise_curve,syn_07,Sobel,gaussian_lowpass,3,True,0.0,0.34545454545454546,1.4987975358963013,76,220,220
noise_curve,syn_07,Sobel,gaussian_lowpass,3,True,5.0,0.41818181818181815,1.506677508354187,92,220,220
noise_curve,syn_07,Sobel,gaussian_lowpass,3,True,10.0,0.41363636363636364,1.6556042432785034,91,220,220
noise_curve,syn_07,Sobel,gaussian_lowpass,3,True,20.0,0.38636363636363635,1.5528584718704224,85,220,220
noise_curve,syn_07,LoG,gaussian_lowpass,3,True,0.0,0.5681818181818182,1.324798345565796,125,220,220
noise_curve,syn_07,LoG,gaussian_lowpass,3,True,5.0,0.5636363636363636,1.4169816374778748,124,220,220
noise_curve,syn_07,LoG,gaussian_lowpass,3,True,10.0,0.5227272727272727,1.4420899152755737,115,220,220
noise_curve,syn_07,LoG,gaussian_lowpass,3,True,20.0,0.509090909090909,1.5138262510299683,112,220,220
noise_curve,syn_07,Harris,gaussian_lowpass,3,True,0.0,0.8818181818181818,0.5914782881736755,194,220,220
noise_curve,syn_07,Harris,gaussian_lowpass,3,True,5.0,0.8681818181818182,0.5920462608337402,191,220,220
noise_curve,syn_07,Harris,gaussian_lowpass,3,True,10.0,0.8909090909090909,0.5914782881736755,196,220,220
noise_curve,syn_07,Harris,gaussian_lowpass,3,True,20.0,0.8863636363636364,0.6657033562660217,195,220,220
noise_curve,syn_07,Shi-Tomasi,gaussian_lowpass,3,True,0.0,0.8454545454545455,0.6437216699123383,186,220,220
noise_curve,syn_07,Shi-Tomasi,gaussian_lowpass,3,True,5.0,0.8454545454545455,0.6450518071651459,186,220,220
noise_curve,syn_07,Shi-Tomasi,gaussian_lowpass,3,True,10.0,0.8454545454545455,0.6340461075305939,186,220,220
noise_curve,syn_07,Shi-Tomasi,gaussian_lowpass,3,True,20.0,0.8272727272727273,0.6263670325279236,182,220,220
noise_curve,syn_07,SIFT,gaussian_lowpass,3,True,0.0,0.8363636363636363,0.2377563714981079,184,220,220
noise_curve,syn_07,SIFT,gaussian_lowpass,3,True,5.0,0.8181818181818182,0.2574203908443451,180,220,220
noise_curve,syn_07,SIFT,gaussian_lowpass,3,True,10.0,0.8272727272727273,0.2880878895521164,182,220,220
noise_curve,syn_07,SIFT,gaussian_lowpass,3,True,20.0,0.8181818181818182,0.35868996381759644,180,220,220
noise_curve,syn_07,Sobel,ideal_highpass,3,True,0.0,0.6272727272727273,1.2925769090652466,138,220,220
noise_curve,syn_07,Sobel,ideal_highpass,3,True,5.0,0.6318181818181818,1.2165663242340088,139,220,220
noise_curve,syn_07,Sobel,ideal_highpass,3,True,10.0,0.6136363636363636,1.4408745765686035,135,220,220
noise_curve,syn_07,Sobel,ideal_highpass,3,True,20.0,0.6090909090909091,1.6235529780387878,134,220,220
noise_curve,syn_07,LoG,ideal_highpass,3,True,0.0,0.6909090909090909,0.5147025287151337,152,220,220
noise_curve,syn_07,LoG,ideal_highpass,3,True,5.0,0.7045454545454546,0.4980732500553131,155,220,220
noise_curve,syn_07,LoG,ideal_highpass,3,True,10.0,0.7090909090909091,0.5079624652862549,156,220,220
noise_curve,syn_07,LoG,ideal_highpass,3,True,20.0,0.6727272727272727,0.5207910537719727,148,220,220
noise_curve,syn_07,Harris,ideal_highpass,3,True,0.0,0.7636363636363637,0.6092008650302887,168,220,220
noise_curve,syn_07,Harris,ideal_highpass,3,True,5.0,0.759090909090909,0.5964372158050537,167,220,220
noise_curve,syn_07,Harris,ideal_highpass,3,True,10.0,0.75,0.600849986076355,165,220,220
noise_curve,syn_07,Harris,ideal_highpass,3,True,20.0,0.7318181818181818,0.7492197155952454,161,220,220
noise_curve,syn_07,Shi-Tomasi,ideal_highpass,3,True,0.0,0.8,0.7050560712814331,176,220,220
noise_curve,syn_07,Shi-Tomasi,ideal_highpass,3,True,5.0,0.7909090909090909,0.7536397576332092,174,220,220
noise_curve,syn_07,Shi-Tomasi,ideal_highpass,3,True,10.0,0.759090909090909,0.7946754693984985,167,220,220
noise_curve,syn_07,Shi-Tomasi,ideal_highpass,3,True,20.0,0.7454545454545455,0.8478268384933472,164,220,220
noise_curve,syn_07,SIFT,ideal_highpass,3,True,0.0,0.6363636363636364,0.3796161562204361,140,220,220
noise_curve,syn_07,SIFT,ideal_highpass,3,True,5.0,0.6181818181818182,0.3933028280735016,136,220,220
noise_curve,syn_07,SIFT,ideal_highpass,3,True,10.0,0.5727272727272728,0.5979071855545044,126,220,220
noise_curve,syn_07,SIFT,ideal_highpass,3,True,20.0,0.4590909090909091,0.4182078540325165,101,220,220
noise_curve,syn_07,Sobel,gaussian_highpass,3,True,0.0,0.6181818181818182,1.2733126878738403,136,220,220
noise_curve,syn_07,Sobel,gaussian_highpass,3,True,5.0,0.6181818181818182,1.6463398933410645,136,220,220
noise_curve,syn_07,Sobel,gaussian_highpass,3,True,10.0,0.5909090909090909,1.673413872718811,130,220,220
noise_curve,syn_07,Sobel,gaussian_highpass,3,True,20.0,0.5818181818181818,1.7817251682281494,128,220,220
noise_curve,syn_07,LoG,gaussian_highpass,3,True,0.0,0.6909090909090909,0.4737359583377838,152,220,220
noise_curve,syn_07,LoG,gaussian_highpass,3,True,5.0,0.7045454545454546,0.5033831596374512,155,220,220
noise_curve,syn_07,LoG,gaussian_highpass,3,True,10.0,0.6818181818181818,0.5043926537036896,150,220,220
noise_curve,syn_07,LoG,gaussian_highpass,3,True,20.0,0.65,0.5933220982551575,143,220,220
noise_curve,syn_07,Harris,gaussian_highpass,3,True,0.0,0.7136363636363636,0.660626232624054,157,220,220
noise_curve,syn_07,Harris,gaussian_highpass,3,True,5.0,0.7090909090909091,0.6750001311302185,156,220,220
noise_curve,syn_07,Harris,gaussian_highpass,3,True,10.0,0.7090909090909091,0.6632083654403687,156,220,220
noise_curve,syn_07,Harris,gaussian_highpass,3,True,20.0,0.6818181818181818,0.7578160464763641,150,220,220
noise_curve,syn_07,Shi-Tomasi,gaussian_highpass,3,True,0.0,0.7636363636363637,0.6497175395488739,168,220,220
noise_curve,syn_07,Shi-Tomasi,gaussian_highpass,3,True,5.0,0.759090909090909,0.6357244849205017,167,220,220
noise_curve,syn_07,Shi-Tomasi,gaussian_highpass,3,True,10.0,0.7454545454545455,0.6726986169815063,164,220,220
noise_curve,syn_07,Shi-Tomasi,gaussian_highpass,3,True,20.0,0.7545454545454545,0.7420390248298645,166,220,220
noise_curve,syn_07,SIFT,gaussian_highpass,3,True,0.0,0.6136363636363636,0.2871895730495453,135,220,220
noise_curve,syn_07,SIFT,gaussian_highpass,3,True,5.0,0.6045454545454545,0.3232502043247223,133,220,220
noise_curve,syn_07,SIFT,gaussian_highpass,3,True,10.0,0.55,0.38416364789009094,121,220,220
noise_curve,syn_07,SIFT,gaussian_highpass,3,True,20.0,0.41818181818181815,0.3969506472349167,92,220,220
noise_curve,syn_08,Sobel,none,3,True,0.0,0.1409090909090909,1.7750530242919922,31,220,220
noise_curve,syn_08,Sobel,none,3,True,5.0,0.1409090909090909,1.8689348697662354,31,220,220
noise_curve,syn_08,Sobel,none,3,True,10.0,0.15454545454545454,1.8399032950401306,34,220,220
noise_curve,syn_08,Sobel,none,3,True,20.0,0.16363636363636364,2.037821054458618,36,220,220
noise_curve,syn_08,LoG,none,3,True,0.0,0.06818181818181818,0.7534621357917786,15,220,220
noise_curve,syn_08,LoG,none,3,True,5.0,0.05454545454545454,0.7791376411914825,12,220,220
noise_curve,syn_08,LoG,none,3,True,10.0,0.05,0.9365302920341492,11,220,220
noise_curve,syn_08,LoG,none,3,True,20.0,0.06363636363636363,1.2439002990722656,14,220,220
noise_curve,syn_08,Harris,none,3,True,0.0,0.6681818181818182,0.8408734202384949,147,220,220
noise_curve,syn_08,Harris,none,3,True,5.0,0.6636363636363637,0.6859888136386871,146,220,220
noise_curve,syn_08,Harris,none,3,True,10.0,0.6727272727272727,0.8496856689453125,148,220,220
noise_curve,syn_08,Harris,none,3,True,20.0,0.509090909090909,1.3509529829025269,112,220,220
noise_curve,syn_08,Shi-Tomasi,none,3,True,0.0,0.7227272727272728,1.0144375562667847,159,220,220
noise_curve,syn_08,Shi-Tomasi,none,3,True,5.0,0.7227272727272728,1.0368456840515137,159,220,220
noise_curve,syn_08,Shi-Tomasi,none,3,True,10.0,0.7363636363636363,1.038034975528717,162,220,220
noise_curve,syn_08,Shi-Tomasi,none,3,True,20.0,0.6909090909090909,1.305507242679596,152,220,220
noise_curve,syn_08,SIFT,none,3,True,0.0,0.42727272727272725,0.6282271444797516,94,220,220
noise_curve,syn_08,SIFT,none,3,True,5.0,0.42727272727272725,0.5851026773452759,94,220,220
noise_curve,syn_08,SIFT,none,3,True,10.0,0.42272727272727273,0.7537136077880859,93,220,220
noise_curve,syn_08,SIFT,none,3,True,20.0,0.29545454545454547,0.6932036876678467,65,220,220
noise_curve,syn_08,Sobel,ideal_lowpass,3,True,0.0,0.4909090909090909,1.7156791687011719,108,220,220
noise_curve,syn_08,Sobel,ideal_lowpass,3,True,5.0,0.4909090909090909,1.6945160627365112,108,220,220
noise_curve,syn_08,Sobel,ideal_lowpass,3,True,10.0,0.4863636363636364,1.660768747329712,107,220,220
noise_curve,syn_08,Sobel,ideal_lowpass,3,True,20.0,0.4772727272727273,1.7983418703079224,105,220,220
noise_curve,syn_08,LoG,ideal_lowpass,3,True,0.0,0.5318181818181819,1.6396979093551636,117,220,220
noise_curve,syn_08,LoG,ideal_lowpass,3,True,5.0,0.55,1.6396979093551636,121,220,220
noise_curve,syn_08,LoG,ideal_lowpass,3,True,10.0,0.55,1.6276140213012695,121,220,220
noise_curve,syn_08,LoG,ideal_lowpass,3,True,20.0,0.5318181818181819,1.7790100574493408,117,220,220
noise_curve,syn_08,Harris,ideal_lowpass,3,True,0.0,0.5318181818181819,1.8599554300308228,117,220,220
noise_curve,syn_08,Harris,ideal_lowpass,3,True,5.0,0.5454545454545454,1.757509469985962,120,220,220
noise_curve,syn_08,Harris,ideal_lowpass,3,True,10.0,0.5363636363636364,1.7950484156608582,118,220,220
noise_curve,syn_08,Harris,ideal_lowpass,3,True,20.0,0.55,1.82981538772583,121,220,220
noise_curve,syn_08,Shi-Tomasi,ideal_lowpass,3,True,0.0,0.6363636363636364,1.6845834255218506,140,220,220
noise_curve,syn_08,Shi-Tomasi,ideal_lowpass,3,True,5.0,0.6045454545454545,1.7119909524917603,133,220,220
noise_curve,syn_08,Shi-Tomasi,ideal_lowpass,3,True,10.0,0.6090909090909091,1.6580211520195007,134,220,220
noise_curve,syn_08,Shi-Tomasi,ideal_lowpass,3,True,20.0,0.6045454545454545,1.6619101762771606,133,220,220
noise_curve,syn_08,SIFT,ideal_lowpass,3,True,0.0,0.5818181818181818,0.8468965291976929,128,220,220
noise_curve,syn_08,SIFT,ideal_lowpass,3,True,5.0,0.5954545454545455,0.7981572151184082,131,220,220
noise_curve,syn_08,SIFT,ideal_lowpass,3,True,10.0,0.5954545454545455,0.7746500968933105,131,220,220
noise_curve,syn_08,SIFT,ideal_lowpass,3,True,20.0,0.5863636363636363,0.8441961407661438,129,220,220
noise_curve,syn_08,Sobel,gaussian_lowpass,3,True,0.0,0.42272727272727273,1.2136127948760986,93,220,220
noise_curve,syn_08,Sobel,gaussian_lowpass,3,True,5.0,0.40454545454545454,1.4874380826950073,89,220,220
noise_curve,syn_08,Sobel,gaussian_lowpass,3,True,10.0,0.39545454545454545,1.5764474868774414,87,220,220
noise_curve,syn_08,Sobel,gaussian_lowpass,3,True,20.0,0.39090909090909093,1.5090895295143127,86,220,220
noise_curve,syn_08,LoG,gaussian_lowpass,3,True,0.0,0.41363636363636364,1.6167100667953491,91,220,220
noise_curve,syn_08,LoG,gaussian_lowpass,3,True,5.0,0.43636363636363634,1.3455278873443604,96,220,220
noise_curve,syn_08,LoG,gaussian_lowpass,3,True,10.0,0.4318181818181818,1.3259252309799194,95,220,220
