scope,image_id,lighting,scale_factor,blur_sigma,noise_sigma,source_type,method,frequency_filter,pyramid_levels,nms,repeatability,matching_accuracy,localization_error_px,matching_error_px,runtime_ms,reference_keypoints,scene_keypoints,raw_reference_keypoints,raw_scene_keypoints,repeated_points,accepted_matches,correct_matches
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,SIFT,ideal_highpass,1,True,0.6140350877192983,0.9333333333333333,0.25746141374111176,0.17968173325061798,427.78309999994235,120,114,120,114,70,30,28
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,Sobel,ideal_highpass,2,True,0.5681818181818182,0.9803921568627451,1.7186967134475708,0.5155413150787354,272.56710000006024,220,220,220,220,125,51,50
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,LoG,ideal_highpass,2,True,0.7045454545454546,0.9803921568627451,0.5290215015411377,0.41692668199539185,278.3431999998811,220,220,220,220,155,102,100
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,Harris,ideal_highpass,2,True,0.8,0.9824561403508771,0.5557823181152344,0.4134232997894287,277.2758999999496,220,220,220,220,176,114,112
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,Shi-Tomasi,ideal_highpass,2,True,0.8318181818181818,0.9734513274336283,0.6094668507575989,0.4121231138706207,298.2836999999563,220,220,220,220,183,113,110
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,SIFT,ideal_highpass,2,True,0.6716417910447762,0.7872340425531915,0.5986936688423157,0.28520113229751587,589.0176999998857,220,201,220,201,135,47,37
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,Sobel,ideal_highpass,3,True,0.5681818181818182,0.9803921568627451,1.7186967134475708,0.5155413150787354,304.46759999995265,220,220,220,220,125,51,50
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,LoG,ideal_highpass,3,True,0.7045454545454546,0.9803921568627451,0.5290215015411377,0.41692668199539185,276.0739000000285,220,220,220,220,155,102,100
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,Harris,ideal_highpass,3,True,0.7909090909090909,0.9824561403508771,0.5557823181152344,0.4134232997894287,371.2772999999743,220,220,220,220,174,114,112
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,Shi-Tomasi,ideal_highpass,3,True,0.8045454545454546,0.972972972972973,0.6612458825111389,0.4248936176300049,331.39219999998204,220,220,220,220,177,111,108
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,SIFT,ideal_highpass,3,True,0.6272727272727273,0.8043478260869565,0.6611464619636536,0.2669134736061096,659.5008000001599,220,220,220,220,138,46,37
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,Sobel,gaussian_highpass,1,True,0.4909090909090909,0.9583333333333334,1.3875547051429749,0.4767306447029114,264.73029999988285,220,220,220,220,108,48,46
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,LoG,gaussian_highpass,1,True,0.6818181818181818,0.9904761904761905,0.5162065327167511,0.40699511766433716,284.3542000000525,220,220,220,220,150,105,104
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,Harris,gaussian_highpass,1,True,0.7636363636363637,1.0,0.42875005304813385,0.3816782236099243,281.9351000000552,220,220,220,220,168,124,124
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,Shi-Tomasi,gaussian_highpass,1,True,0.8227272727272728,1.0,0.47975167632102966,0.41134363412857056,260.9250999998949,220,220,220,220,181,116,116
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,SIFT,gaussian_highpass,1,True,0.6416666666666667,0.7777777777777778,0.21666406095027924,0.20441243052482605,687.4534000000949,120,120,120,120,77,27,21
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,Sobel,gaussian_highpass,2,True,0.4909090909090909,0.9583333333333334,1.3875547051429749,0.4767306447029114,281.94829999983995,220,220,220,220,108,48,46
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,LoG,gaussian_highpass,2,True,0.6909090909090909,1.0,0.5441928207874298,0.40699511766433716,268.20309999993697,220,220,220,220,152,103,103
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,Harris,gaussian_highpass,2,True,0.7681818181818182,0.9896907216494846,0.5867201089859009,0.3878847062587738,274.05449999992015,220,220,220,220,169,97,96
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,Shi-Tomasi,gaussian_highpass,2,True,0.8318181818181818,1.0,0.5423542261123657,0.39921021461486816,265.47549999986586,220,220,220,220,183,101,101
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,SIFT,gaussian_highpass,2,True,0.6545454545454545,0.7380952380952381,0.31036680936813354,0.2614683508872986,810.2803000001586,220,220,220,220,144,42,31
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,Sobel,gaussian_highpass,3,True,0.4909090909090909,0.9583333333333334,1.3875547051429749,0.4767306447029114,310.21069999997053,220,220,220,220,108,48,46
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,LoG,gaussian_highpass,3,True,0.6909090909090909,1.0,0.5441928207874298,0.40699511766433716,322.7811000001566,220,220,220,220,152,103,103
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,Harris,gaussian_highpass,3,True,0.759090909090909,0.9893617021276596,0.5883511304855347,0.38104644417762756,357.78049999998984,220,220,220,220,167,94,93
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,Shi-Tomasi,gaussian_highpass,3,True,0.8136363636363636,1.0,0.5618721842765808,0.3924519419670105,307.4564000000919,220,220,220,220,179,96,96
main_grid,syn_02,warm_gradient,1.02,0.5,2.0,synthetic_procedural,SIFT,gaussian_highpass,3,True,0.6454545454545455,0.7317073170731707,0.30451247096061707,0.26024129986763,830.8872000000065,220,220,220,220,142,41,30
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Sobel,none,1,True,0.21674876847290642,0.8666666666666667,1.9009516835212708,1.812199354171753,80.89059999997517,203,220,203,220,44,15,13
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,LoG,none,1,True,0.07727272727272727,1.0,0.6141663193702698,0.4062473177909851,72.72029999990082,220,220,220,220,17,8,8
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Harris,none,1,True,0.740909090909091,0.9868421052631579,0.5324031114578247,0.44832533597946167,87.35840000008466,220,220,220,220,163,76,75
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Shi-Tomasi,none,1,True,0.7045454545454546,0.9866666666666667,0.7138149738311768,0.5918796062469482,83.25610000019878,220,220,220,220,155,75,74
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,SIFT,none,1,True,0.373015873015873,0.6923076923076923,0.5649973154067993,0.5078772902488708,456.3858999999866,129,126,129,126,47,13,9
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Sobel,none,2,True,0.2,0.8666666666666667,1.9009516835212708,1.812199354171753,106.33819999998195,220,220,220,220,44,15,13
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,LoG,none,2,True,0.07727272727272727,1.0,0.6141663193702698,0.4062473177909851,94.81559999994715,220,220,220,220,17,6,6
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Harris,none,2,True,0.7181818181818181,0.9846153846153847,0.6212751269340515,0.4193662405014038,116.46079999991343,220,220,220,220,158,65,64
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Shi-Tomasi,none,2,True,0.6954545454545454,1.0,0.9310505390167236,0.5918796062469482,104.31590000007418,220,220,220,220,153,61,61
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,SIFT,none,2,True,0.5502958579881657,0.8620689655172413,0.42614802718162537,0.3704056739807129,556.9328999999925,220,169,220,169,93,29,25
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Sobel,none,3,True,0.2,0.8666666666666667,1.9009516835212708,1.812199354171753,114.82719999980873,220,220,220,220,44,15,13
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,LoG,none,3,True,0.07727272727272727,1.0,0.6141663193702698,0.4062473177909851,105.9227999999166,220,220,220,220,17,6,6
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Harris,none,3,True,0.6772727272727272,1.0,0.615203857421875,0.4194467067718506,118.04970000002868,220,220,220,220,149,66,66
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Shi-Tomasi,none,3,True,0.6818181818181818,0.95,0.8671824038028717,0.6033826470375061,104.99159999994845,220,220,220,220,150,60,57
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,SIFT,none,3,True,0.45454545454545453,0.8620689655172413,0.47289322316646576,0.3704056739807129,596.8282999999701,220,220,220,220,100,29,25
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Sobel,ideal_lowpass,1,True,0.42727272727272725,0.8529411764705882,1.7199699878692627,1.5609947443008423,200.10520000005272,220,220,220,220,94,34,29
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,LoG,ideal_lowpass,1,True,0.4909090909090909,0.8076923076923077,2.1468608379364014,1.9085029363632202,207.46910000002572,220,220,220,220,108,26,21
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Harris,ideal_lowpass,1,True,0.5227272727272727,0.890625,1.4863858222961426,1.4681801795959473,216.1769000001641,220,220,220,220,115,64,57
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Shi-Tomasi,ideal_lowpass,1,True,0.5772727272727273,0.890625,1.4589838981628418,1.4214279651641846,231.7632000001595,220,220,220,220,127,64,57
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,SIFT,ideal_lowpass,1,True,0.5704225352112676,0.7608695652173914,0.8256832957267761,1.372947335243225,411.1703999999463,142,143,142,143,81,46,35
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Sobel,ideal_lowpass,2,True,0.42727272727272725,0.8529411764705882,1.7199699878692627,1.5609947443008423,232.17120000003888,220,220,220,220,94,34,29
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,LoG,ideal_lowpass,2,True,0.4727272727272727,0.8461538461538461,2.135752558708191,1.9085029363632202,209.05549999997675,220,220,220,220,104,26,22
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Harris,ideal_lowpass,2,True,0.5272727272727272,0.9,1.833519160747528,1.7816495895385742,281.68890000006286,220,220,220,220,116,70,63
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Shi-Tomasi,ideal_lowpass,2,True,0.5818181818181818,0.8769230769230769,1.9050887823104858,1.5576435327529907,235.4230999999345,220,220,220,220,128,65,57
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,SIFT,ideal_lowpass,2,True,0.5681818181818182,0.8095238095238095,0.8833035230636597,1.2784748077392578,553.3735000001343,220,220,220,220,125,63,51
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Sobel,ideal_lowpass,3,True,0.42727272727272725,0.8529411764705882,1.7199699878692627,1.5609947443008423,222.7496999998948,220,220,220,220,94,34,29
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,LoG,ideal_lowpass,3,True,0.4636363636363636,0.8461538461538461,2.135752558708191,1.9085029363632202,203.9038000000346,220,220,220,220,102,26,22
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Harris,ideal_lowpass,3,True,0.5272727272727272,0.8333333333333334,1.9628728032112122,1.9840295314788818,282.11850000002414,220,220,220,220,116,72,60
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Shi-Tomasi,ideal_lowpass,3,True,0.5681818181818182,0.8656716417910447,1.8923388719558716,1.710984706878662,293.9940999999635,220,220,220,220,125,67,58
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,SIFT,ideal_lowpass,3,True,0.5636363636363636,0.78125,0.882245659828186,1.317860722541809,583.4617000000435,220,220,220,220,124,64,50
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Sobel,gaussian_lowpass,1,True,0.3333333333333333,0.8461538461538461,1.2512729167938232,1.0950596332550049,231.9326000001638,150,220,150,220,50,13,11
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,LoG,gaussian_lowpass,1,True,0.42391304347826086,0.7142857142857143,1.4963786602020264,1.648869276046753,183.9492000001428,92,220,92,220,39,7,5
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Harris,gaussian_lowpass,1,True,0.7681818181818182,0.9896907216494846,0.9787664413452148,0.7644726634025574,197.33670000005077,220,220,220,220,169,97,96
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Shi-Tomasi,gaussian_lowpass,1,True,0.7136363636363636,1.0,0.84285968542099,0.6959317326545715,234.33700000009594,220,220,220,220,157,85,85
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,SIFT,gaussian_lowpass,1,True,0.6753246753246753,0.9444444444444444,0.36942894756793976,0.2873130440711975,438.01090000010845,154,154,154,154,104,54,51
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Sobel,gaussian_lowpass,2,True,0.39545454545454545,0.8666666666666667,1.478041648864746,1.0950596332550049,281.05399999981273,220,220,220,220,87,15,13
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,LoG,gaussian_lowpass,2,True,0.41935483870967744,0.5555555555555556,1.648869276046753,2.4697647094726562,278.12840000001415,217,220,217,220,91,9,5
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Harris,gaussian_lowpass,2,True,0.7772727272727272,1.0,0.8813367486000061,0.761807918548584,275.7933000000321,220,220,220,220,171,116,116
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Shi-Tomasi,gaussian_lowpass,2,True,0.759090909090909,0.9894736842105263,0.9610357284545898,0.7238321900367737,274.00360000001456,220,220,220,220,167,95,94
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,SIFT,gaussian_lowpass,2,True,0.759090909090909,0.9204545454545454,0.4438726007938385,0.36942893266677856,514.1768000000866,220,220,220,220,167,88,81
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Sobel,gaussian_lowpass,3,True,0.4,0.8235294117647058,1.4818214178085327,1.2925227880477905,275.69259999995666,220,220,220,220,88,17,14
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,LoG,gaussian_lowpass,3,True,0.41363636363636364,0.5555555555555556,1.648869276046753,2.4697647094726562,299.681499999906,220,220,220,220,91,9,5
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Harris,gaussian_lowpass,3,True,0.7681818181818182,1.0,0.9376679062843323,0.7764939665794373,297.63859999980014,220,220,220,220,169,114,114
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Shi-Tomasi,gaussian_lowpass,3,True,0.7636363636363637,0.9797979797979798,0.9674363136291504,0.784919261932373,286.65479999995114,220,220,220,220,168,99,97
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,SIFT,gaussian_lowpass,3,True,0.759090909090909,0.9204545454545454,0.44660326838493347,0.3794306516647339,529.540999999881,220,220,220,220,167,88,81
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Sobel,ideal_highpass,1,True,0.35,0.8,2.9341559410095215,1.7385529279708862,210.41340000010678,220,220,220,220,77,5,4
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,LoG,ideal_highpass,1,True,0.38181818181818183,1.0,1.0838847160339355,0.4557800889015198,221.10109999994165,220,220,220,220,84,9,9
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Harris,ideal_highpass,1,True,0.6909090909090909,0.9565217391304348,0.7293962836265564,0.4193662405014038,247.72200000006706,220,220,220,220,152,23,22
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Shi-Tomasi,ideal_highpass,1,True,0.6863636363636364,0.9444444444444444,0.9402438402175903,0.7664930820465088,249.233699999877,220,220,220,220,151,18,17
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,SIFT,ideal_highpass,1,True,0.44642857142857145,0.8333333333333334,1.5698914527893066,0.42741963267326355,478.31270000006043,121,112,121,112,50,6,5
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Sobel,ideal_highpass,2,True,0.35,0.8,2.9341559410095215,1.7385529279708862,285.8219000002009,220,220,220,220,77,5,4
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,LoG,ideal_highpass,2,True,0.37727272727272726,1.0,1.058188557624817,0.4557800889015198,290.26859999999033,220,220,220,220,83,9,9
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Harris,ideal_highpass,2,True,0.75,0.9090909090909091,0.929332435131073,0.5098209977149963,310.0589000000582,220,220,220,220,165,22,20
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Shi-Tomasi,ideal_highpass,2,True,0.7,0.8823529411764706,1.5091963410377502,0.721376359462738,275.0148000000081,220,220,220,220,154,17,15
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,SIFT,ideal_highpass,2,True,0.5891891891891892,0.9230769230769231,1.6561928987503052,0.594110369682312,550.1564999999573,220,185,220,185,109,13,12
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Sobel,ideal_highpass,3,True,0.35,0.8,2.9341559410095215,1.7385529279708862,292.41430000001856,220,220,220,220,77,5,4
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,LoG,ideal_highpass,3,True,0.37727272727272726,1.0,1.058188557624817,0.4557800889015198,291.07909999993353,220,220,220,220,83,9,9
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Harris,ideal_highpass,3,True,0.7136363636363636,0.9047619047619048,1.0266225337982178,0.4858875572681427,294.3542000000434,220,220,220,220,157,21,19
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Shi-Tomasi,ideal_highpass,3,True,0.6681818181818182,0.9333333333333333,1.6007965803146362,0.721376359462738,285.39039999986926,220,220,220,220,147,15,14
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,SIFT,ideal_highpass,3,True,0.509090909090909,0.9230769230769231,1.733873426914215,0.6909546852111816,592.3236000000998,220,220,220,220,112,13,12
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Sobel,gaussian_highpass,1,True,0.33181818181818185,0.8823529411764706,1.850611686706543,1.0645413398742676,240.83629999995537,220,220,220,220,73,17,15
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,LoG,gaussian_highpass,1,True,0.39090909090909093,1.0,0.7529918849468231,0.509194016456604,235.11340000004566,220,220,220,220,86,20,20
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Harris,gaussian_highpass,1,True,0.6818181818181818,0.9772727272727273,0.6269307136535645,0.43609195947647095,245.01180000015665,220,220,220,220,150,44,43
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Shi-Tomasi,gaussian_highpass,1,True,0.6772727272727272,0.9117647058823529,0.7523996829986572,0.6966882944107056,242.9587999999967,220,220,220,220,149,34,31
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,SIFT,gaussian_highpass,1,True,0.6106194690265486,0.7777777777777778,0.6570315957069397,0.33564287424087524,657.8764000000774,120,113,120,113,69,9,7
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Sobel,gaussian_highpass,2,True,0.33181818181818185,0.8823529411764706,1.850611686706543,1.0645413398742676,290.33300000014606,220,220,220,220,73,17,15
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,LoG,gaussian_highpass,2,True,0.39545454545454545,1.0,0.7900553345680237,0.509194016456604,295.00560000019505,220,220,220,220,87,20,20
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Harris,gaussian_highpass,2,True,0.6590909090909091,1.0,1.0646069049835205,0.4515398144721985,301.1682000001201,220,220,220,220,145,27,27
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Shi-Tomasi,gaussian_highpass,2,True,0.7045454545454546,0.92,1.179681658744812,0.6125460863113403,289.9758999999449,220,220,220,220,155,25,23
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,SIFT,gaussian_highpass,2,True,0.5885416666666666,0.7894736842105263,0.7168843746185303,0.40689584612846375,807.9322000000957,220,192,220,192,113,19,15
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Sobel,gaussian_highpass,3,True,0.33181818181818185,0.8823529411764706,1.850611686706543,1.0645413398742676,321.53040000002875,220,220,220,220,73,17,15
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,LoG,gaussian_highpass,3,True,0.39545454545454545,1.0,0.7900553345680237,0.509194016456604,311.7480000000796,220,220,220,220,87,20,20
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Harris,gaussian_highpass,3,True,0.6181818181818182,1.0,1.0877344012260437,0.4515398144721985,333.9452000000165,220,220,220,220,136,25,25
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,Shi-Tomasi,gaussian_highpass,3,True,0.6727272727272727,0.9565217391304348,1.205272138118744,0.6125460863113403,317.1084000000519,220,220,220,220,148,23,22
main_grid,syn_03,cool_side_light,0.9,0.8,4.0,synthetic_procedural,SIFT,gaussian_highpass,3,True,0.5272727272727272,0.7894736842105263,0.7600386440753937,0.40689584612846375,938.8957999999548,220,220,220,220,116,19,15
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,Sobel,none,1,True,0.06435643564356436,0.8333333333333334,2.276319980621338,2.2337138652801514,90.45990000004167,202,220,202,220,13,12,10
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,LoG,none,1,True,0.2772727272727273,0.9705882352941176,0.8453409671783447,0.7634719610214233,100.2002000000175,220,220,220,220,61,34,33
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,Harris,none,1,True,0.7545454545454545,0.9904761904761905,0.7562752366065979,0.662339448928833,93.65330000014183,220,220,220,220,166,105,104
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,Shi-Tomasi,none,1,True,0.7363636363636363,1.0,0.863161563873291,0.6648250818252563,91.08990000004269,220,220,220,220,162,106,106
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,SIFT,none,1,True,0.4186046511627907,0.8,0.9896009862422943,0.8331277370452881,481.7243999998482,129,141,129,141,54,5,4
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,Sobel,none,2,True,0.08636363636363636,0.8333333333333334,2.146296501159668,2.2337138652801514,119.55190000003313,220,220,220,220,19,12,10
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,LoG,none,2,True,0.29545454545454547,1.0,0.8453409671783447,0.7510893940925598,106.4189000001079,220,220,220,220,65,33,33
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,Harris,none,2,True,0.7227272727272728,0.9878048780487805,0.8649921417236328,0.6381450891494751,107.84639999997125,220,220,220,220,159,82,81
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,Shi-Tomasi,none,2,True,0.75,1.0,0.9142987132072449,0.6990146636962891,96.73689999999624,220,220,220,220,165,97,97
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,SIFT,none,2,True,0.6751592356687898,0.9166666666666666,0.582011342048645,0.4321250319480896,550.7260000001679,220,157,220,157,106,24,22
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,Sobel,none,3,True,0.08636363636363636,0.8333333333333334,2.146296501159668,2.2337138652801514,112.50719999998182,220,220,220,220,19,12,10
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,LoG,none,3,True,0.29545454545454547,1.0,0.8453409671783447,0.7510893940925598,113.7352999999166,220,220,220,220,65,33,33
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,Harris,none,3,True,0.7045454545454546,0.9875,0.8728578686714172,0.6381450891494751,121.8791000001147,220,220,220,220,155,80,79
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,Shi-Tomasi,none,3,True,0.7545454545454545,0.9690721649484536,0.8882051408290863,0.6807287335395813,102.14530000007471,220,220,220,220,166,97,94
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,SIFT,none,3,True,0.509090909090909,0.8846153846153846,0.5989250540733337,0.4565935432910919,589.9203000001307,220,220,220,220,112,26,23
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,Sobel,ideal_lowpass,1,True,0.6590909090909091,0.9090909090909091,1.6389189958572388,0.96446293592453,160.82480000000032,220,220,220,220,145,33,30
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,LoG,ideal_lowpass,1,True,0.5863636363636363,0.9459459459459459,1.0594598054885864,0.80748051404953,165.0064000000384,220,220,220,220,129,37,35
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,Harris,ideal_lowpass,1,True,0.6818181818181818,0.9622641509433962,0.972613662481308,0.792917013168335,181.87630000011268,220,220,220,220,150,106,102
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,Shi-Tomasi,ideal_lowpass,1,True,0.7636363636363637,0.9553571428571429,1.023905485868454,0.8830324411392212,180.31810000002224,220,220,220,220,168,112,107
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,SIFT,ideal_lowpass,1,True,0.6642857142857143,0.7555555555555555,0.42264115810394287,0.4275429844856262,342.82840000014403,140,148,140,148,93,45,34
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,Sobel,ideal_lowpass,2,True,0.6545454545454545,0.9090909090909091,1.6516336798667908,0.96446293592453,195.93360000021676,220,220,220,220,144,33,30
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,LoG,ideal_lowpass,2,True,0.5818181818181818,0.925,1.0806238055229187,0.8277658820152283,194.27279999990787,220,220,220,220,128,40,37
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,Harris,ideal_lowpass,2,True,0.7090909090909091,0.9435483870967742,1.169015109539032,1.060999870300293,239.48199999995268,220,220,220,220,156,124,117
main_grid,syn_04,low_light_noise,1.06,1.2,8.0,synthetic_procedural,Shi-Tomasi,ideal_lowpass,2,True,0.7272727272727273,0.9327731092436975,1.22858464717865,1.0198261737823486,243.86290000006738,220,220,220,220,160,119,111
