frequency_filter,method,pyramid_levels,count,repeatability,repeatability_std,repeatability_valid_count,matching_accuracy,matching_accuracy_std,matching_accuracy_valid_count,localization_error_px,localization_error_px_std,localization_error_px_valid_count,runtime_ms,runtime_ms_std,runtime_ms_valid_count
gaussian_lowpass,Sobel,1,10,0.3372214765100671,0.13492442590125844,10,0.7527322677322678,0.18018199691909792,10,1.0581944853067398,0.18061068372473588,10,233.7475100000347,49.60327753643249,10
gaussian_lowpass,Sobel,2,10,0.39909090909090905,0.10136352312354957,10,0.7631601731601731,0.18174323336718406,10,1.3032405257225037,0.13535850918313308,10,288.17893999996613,30.43806229299615,10
gaussian_lowpass,Sobel,3,10,0.3972727272727273,0.09972874136833756,10,0.7435968316945547,0.16778711585240602,10,1.3130675613880158,0.1464365340028576,10,306.80035999998836,41.24904273672299,10
ideal_highpass,Harris,1,10,0.6488073394495413,0.21241170088385544,10,0.9707924570391272,0.026066478953465585,9,1.012968195974827,0.8190966452717224,10,248.32324000001336,31.373299236492755,10
ideal_highpass,Harris,2,10,0.6733271066832711,0.15752523235045812,10,0.9734032753851393,0.02949236720011463,9,1.0744514167308807,0.6304299000731283,10,313.1844900000033,39.38052716492868,10
ideal_highpass,Harris,3,10,0.6578808634288086,0.14600923089818038,10,0.976796355102932,0.028700963096366647,9,1.099229320883751,0.6282459452544672,10,337.5905199999579,30.42772178407417,10
ideal_highpass,LoG,1,10,0.5413636363636364,0.16459385972544807,10,0.9814237082369546,0.015434192291458088,10,0.9353975981473923,0.5802985860758101,10,239.88801000000421,28.146756306809408,10
ideal_highpass,LoG,2,10,0.545,0.1671817110748252,10,0.9832813167982678,0.01585865727680512,10,1.0340157270431518,0.7403880251104307,10,288.3638299999575,30.21862346983097,10
ideal_highpass,LoG,3,10,0.545,0.1671817110748252,10,0.9832813167982678,0.01585865727680512,10,1.0340157270431518,0.7403880251104307,10,306.285529999991,32.959199164726286,10
ideal_highpass,SIFT,1,10,0.49833533900438465,0.15364666037963537,10,0.7790946620583717,0.15617573317429312,8,1.2920828573405743,1.1950366641343835,10,465.4247399999804,34.439420845391005,10
ideal_highpass,SIFT,2,10,0.5767746286469115,0.10255932916906087,10,0.780526911907876,0.1165829912934573,10,1.029775609076023,0.6289985888313798,10,624.0969199999654,64.90177398565164,10
ideal_highpass,SIFT,3,10,0.5477272727272726,0.10374639737292288,10,0.7686019266248889,0.14116068095540277,10,1.0592760249972344,0.6361601976327744,10,644.05962000003,66.0264430578407,10
ideal_highpass,Shi-Tomasi,1,10,0.6973020527859237,0.16627139570297975,10,0.9399616513477778,0.09816827348244768,10,1.0426710903644563,0.6520861938119868,10,245.24403000000348,25.83862483103673,10
ideal_highpass,Shi-Tomasi,2,10,0.7087536656891494,0.1288856962965019,10,0.9251074854512431,0.09569131999988649,10,1.2741189897060394,0.6993244218891823,10,309.07397999999375,37.79308806005781,10
ideal_highpass,Shi-Tomasi,3,10,0.6914997905320487,0.11855780689958616,10,0.931368931984176,0.09500082705196469,10,1.3187436014413834,0.6786359449704745,10,324.1175999999996,39.138270140422115,10
ideal_highpass,Sobel,1,10,0.47363636363636374,0.1301408433907561,10,0.8917274734204711,0.1616669767728024,9,2.2791740775108336,0.9167479278330202,10,242.93713000001844,26.992708779646325,10
ideal_highpass,Sobel,2,10,0.47363636363636374,0.1301408433907561,10,0.8917274734204711,0.1616669767728024,9,2.2832616686820986,0.9224977351438733,10,290.11186999996426,33.982690957492714,10
ideal_highpass,Sobel,3,10,0.47363636363636374,0.1301408433907561,10,0.8917274734204711,0.1616669767728024,9,2.2832616686820986,0.9224977351438733,10,313.7681900000416,38.56673856763103,10
ideal_lowpass,Harris,1,10,0.6681818181818181,0.10013764631429277,10,0.9248576143862124,0.05276584232038872,10,1.0755998283624648,0.44691322574218845,10,228.38357000000542,30.26110619273975,10
ideal_lowpass,Harris,2,10,0.6745454545454546,0.10184703775806064,10,0.9190054816393399,0.061013558278190355,10,1.3648802906274795,0.5665547437267389,10,268.566689999966,27.053859810587316,10
ideal_lowpass,Harris,3,10,0.6613636363636364,0.11342910392029736,10,0.8905318340858951,0.07945595274433731,10,1.425290048122406,0.5919001602821671,10,290.89398000003257,34.05499949215697,10
ideal_lowpass,LoG,1,10,0.5736363636363635,0.07415888930652363,10,0.8643839537741977,0.11599486913639011,10,1.5513469099998474,0.5137721964502185,10,200.29563000000508,20.472976481365254,10
ideal_lowpass,LoG,2,10,0.5622727272727273,0.07770378876141618,10,0.8616711253818113,0.10811212755875053,10,1.5775928258895875,0.5680721444686415,10,231.1522600000444,23.77872617146452,10
ideal_lowpass,LoG,3,10,0.5603878231859883,0.0800413292458421,10,0.8616711253818113,0.10811212755875053,10,1.5713126182556152,0.5618466663315989,10,243.68216999998822,30.604516927955956,10
ideal_lowpass,SIFT,1,10,0.6517905082666833,0.10625159970354381,10,0.758339449399232,0.08706865277844195,10,0.5216450080275535,0.24911857853499128,10,411.90945999996984,46.03325799349353,10
ideal_lowpass,SIFT,2,10,0.6413636363636364,0.0865216523588484,10,0.8091578150075259,0.06107673288041689,10,0.7187709897756577,0.3272121298539411,10,534.5215600000529,45.94320698610887,10
ideal_lowpass,SIFT,3,10,0.6431818181818183,0.08630380702748874,10,0.808787455234494,0.06401343738011808,10,0.7205843508243561,0.3267122809688451,10,568.027270000016,73.98755897017826,10
ideal_lowpass,Shi-Tomasi,1,10,0.7018181818181819,0.10886339912671057,10,0.931685121619236,0.047040816948449964,10,1.1038610726594924,0.4319454255276283,10,220.23284000001695,30.47308649523917,10
ideal_lowpass,Shi-Tomasi,2,10,0.6854545454545454,0.09877114563618601,10,0.9118139555427238,0.07187851902021569,10,1.329650667309761,0.4707878060113956,10,266.20918999999503,33.6741283794653,10
ideal_lowpass,Shi-Tomasi,3,10,0.6727272727272726,0.10080028714230241,10,0.900525878291033,0.059075543326606715,10,1.3643215745687485,0.4570146055429691,10,279.4322599999532,33.12072005356105,10
